eval_id,x,hub,f1,f2,f3,g1,g2,g3,feasible
85,"[0.5430717788074163, 0.5580732303526502, 0.31998293887818474, 0.7399679550790247, 0.4901188652742866, 0.6330157913413117, 0.3291672120457851, 0.44943438279354614, 0.990359141644142, 0.1311819396888659]","[0.2684210102732582, 1.0387827578599946]",-31.972105026245117,0.099,2744.976307325133,-96.86756277574779,1.0,0.0,0
86,"[0.6852787063194689, 0.17915646807446134, 0.3647309393767894, 0.593853695149822, 0.4443935621811271, 0.5206777081578202, 0.5809343012529486, 0.23770568611786877, 0.6807774521576117, 0.8822352253612942]","[0.3291729713150096, 1.0337061445607458]",-33.46914291381836,0.374,2361.8466946706385,-55.27196101948658,1.0,0.0,0
87,"[0.7336926398099125, 0.30259197918655256, 0.043304869577348006, 0.7626486475286789, 0.22046594293493477, 0.6687427396600824, 0.796383462456486, 0.41926878750689384, 0.17691615795848184, 0.8861147927052927]","[0.19848474723280204, 1.5]",-53.40456771850586,1.0,3559.71267259311,49.26795508909271,2.0,0.0,0
88,"[0.6395459816997489, 0.7743169862601345, 0.43253676345417885, 0.5526606261058554, 0.5893066640449633, 0.2950610551761821, 0.45160681750442055, 0.7828017251735443, 0.9581618090302634, 0.09807685859110721]","[1.182153214812419, 0.2511538123170114]",-27.267505645751953,0.03,2587.931403801113,-86.81302698441743,1.0,0.0,0
89,"[0.9997524503176091, 0.331261967474443, 0.859476965079162, 0.8777735712129602, 0.4088786827238127, 0.3758308065463529, 0.3855998005687644, 0.2717768450268374, 0.3461021755957323, 0.7032686604840352]","[0.305838152750044, 0.977660280093925]",-18.798416137695312,0.086,2270.8897293154923,124.4275436776163,1.0,0.0,0
90,"[0.6869256441695936, 0.47418469401554214, 0.3899023906301935, 0.614117615218551, 0.5577004552819056, 0.5734233815299655, 0.5504228926908792, 0.29658954286184375, 0.1909342911035985, 0.9231582310355512]","[0.3421709622310099, 1.1190450482053371]",-14.63393783569336,0.045,2322.30098857483,-104.63091179497354,1.0,0.0,0
91,"[0.48630852627580234, 0.38219406074611, 0.15240051119006776, 0.7363874016549903, 0.20487644002274705, 0.3592102668724035, 0.5965498412692376, 0.3128911263599469, 0.9331813938034511, 0.6413061502288806]","[0.6193658488636676, 0.7399411594585702]",-48.14236068725586,0.49,2129.464488325097,-52.79499905088147,1.0,0.0,0
92,"[0.7546761133816905, 0.30400247935210084, 0.4126238521644705, 0.623255575970743, 0.2195789804298431, 0.8154364740355996, 0.3589332555940807, 0.27813117807273185, 0.3766246845031215, 0.8554485158245608]","[0.4088513644694425, 1.0861181377717792]",-37.52961730957031,0.245,2605.8339423024354,26.36994503246305,2.0,0.0,0
93,"[0.15935230393043545, 0.5251157403815343, 0.649799408116319, 0.40922409466147, 0.4086305674570231, 0.3306681101552628, 0.38726981952498024, 0.09794265892185651, 0.27200655427956505, 0.47907907824851914]","[0.6450107746753034, 1.017887979448552]",-32.24008560180664,0.461,2422.9014807643634,4.808578750816963,0.0,0.0,0
94,"[0.776782364541901, 0.598168318967405, 0.5167779701093, 0.4173041708453451, 0.7571999733563228, 0.7470240885581461, 0.36167814048393826, 0.3035206823260339, 0.4559573930956844, 0.6153332681353718]","[0.39058560864971326, 0.6432603164884442]",-16.463815689086914,0.034,1506.2835632274737,85.27935295783823,3.0,0.0,0
95,"[0.9280901620369225, 0.23973998552085737, 0.9648141636544072, 0.2586575959154164, 0.6940559081123778, 0.6456750743117811, 0.7455253276546451, 0.3227419788153546, 0.5237787238587038, 0.42905905300695335]","[0.29269053638397724, 1.0676413468524262]",-35.741825103759766,0.209,2673.8948507233813,-118.91643898136442,1.0,0.0,0
96,"[0.3147945099438167, 0.44259218548949586, 0.9752604981289589, 0.5341165269300282, 0.6370409020521279, 0.19355805268617382, 0.3323123006505385, 0.773981990259648, 0.3090471185903879, 0.2842359357447014]","[1.1371898358766563, 0.39562131275754964]",-21.201900482177734,0.1,2188.1528820379344,94.6098671221427,2.0,1.0,0
97,"[0.6115154366584703, 0.44752363942807405, 0.6488077908690164, 0.500086594439978, 0.5056256541220607, 0.21116267937797017, 0.5302113188473552, 0.25491312363885005, 0.31288357177572884, 0.7389272856409946]","[0.3988462609521573, 1.0186153633485344]",-7.471653461456299,0.024,1579.9636548611456,156.18833637027274,0.0,0.0,0
98,"[0.18457067489092507, 0.37657746628760264, 0.8873387025693774, 0.4360851874493649, 0.5740642096883266, 0.5763344463058763, 0.8510874351987939, 0.23217944359988982, 0.66650607526868, 0.8913675687599482]","[0.5640396459352843, 1.0858325441761545]",-32.66048812866211,0.351,2472.8364130323334,-71.22461697337775,0.0,0.0,1
99,"[0.19525495013947755, 0.4735120697760441, 0.6113683883287689, 0.542699931590307, 0.46266242199454644, 0.2798682664973453, 0.5933035580820032, 0.004151472637335833, 0.5043830695219312, 1.0]","[0.5615300355694172, 0.9241567173412162]",-44.30897903442383,0.314,2487.43687689631,64.22383572462127,1.0,0.0,0
100,"[0.7615666822232203, 0.36897394665060995, 0.3662323475726073, 0.5404483667795805, 0.2889385084224908, 0.5584468056733656, 0.5402547022889271, 0.46195925216804135, 0.8772942574059405, 0.2174770527340507]","[0.08539439736064831, 1.3179000261214902]",-37.231353759765625,0.131,2890.5236573595143,121.42891333886692,0.0,0.0,0
101,"[0.21901245335650601, 0.35827155083762074, 0.4491772163725447, 0.30384516355465896, 0.3811172466368174, 0.6428876639596117, 0.6208997405587583, 0.444429756017729, 0.5980094256449767, 1.0]","[0.4896861606581766, 0.9589210024817011]",-38.53136444091797,0.246,1387.1077830836596,153.59425793186853,1.0,0.0,0
102,"[0.26010820773477034, 0.5523662646240896, 0.50191329393817, 0.3806675561678921, 0.3752785956291193, 0.22548207276883914, 0.8819358088613931, 0.287704995919045, 0.36691481255609537, 0.696253028701359]","[0.3844795673533414, 1.063573356310754]",-37.66651153564453,0.169,1939.9536690968896,10.624862697823687,1.0,0.0,0
103,"[0.863074420784611, 0.40652240448703436, 0.6751163083594638, 0.4635829858407043, 0.7153754781958162, 0.09486195924049942, 0.6539119962208383, 0.36749334665541955, 0.25804959264341976, 0.49312325533207263]","[0.41471929710516203, 0.7416576033204534]",-26.831071853637695,0.039,1895.9191887661332,32.13055238352479,2.0,0.0,0
104,"[0.21847009871395384, 0.5789587904242046, 0.5135208982232867, 0.41827633858482155, 0.3914600018580639, 0.1567592307869765, 0.5802181231372877, 0.293466729588955, 0.36386137493801307, 0.45364584936281394]","[0.3249938157221155, 0.9280400277458543]",-25.10144805908203,0.248,1927.991829280304,95.8288674001841,1.0,0.0,0
105,"[0.7024687116770967, 0.7428650488297647, 0.5457189192871739, 0.48055397693129526, 0.2407448699472307, 0.16039624565064717, 0.3393621200183926, 0.3042138001387626, 0.5757981026878647, 0.2998219769360494]","[0.3787264324614866, 1.1263886910944003]",-36.05608367919922,0.206,2546.556688638331,-53.777583628856576,0.0,0.0,1
106,"[0.43109408940023447, 0.3705289467936619, 0.43406495282404356, 0.28047608699965715, 0.30282729503271283, 0.6179665736124128, 0.4689983225916421, 0.41083190227889804, 0.670113084626432, 0.9368336553746682]","[0.4152042122531969, 1.1669448527253248]",-29.361692428588867,0.145,1550.1181901594648,108.43421840781266,1.0,0.0,0
107,"[0.7263793708710883, 0.6623563078087625, 0.11016794823588785, 0.6798787462041659, 0.22054783289239807, 0.36251585168306016, 0.8069303590574456, 0.6103264283847136, 0.23272572827604826, 0.8976382042240193]","[0.1511864525308238, 0.7495150386930024]",-39.6087532043457,0.731,2244.2454894718994,22.221096155954626,2.0,0.0,0
108,"[0.6058272881684822, 0.44327246954381716, 0.6234515716793082, 0.7547540470033671, 1.0, 0.8266764941678318, 0.6992473820137549, 0.12395196975551925, 0.23433496704762213, 0.5440984531556969]","[0.19045157470274504, 1.244892920612638]",-37.217506408691406,0.026,3079.332492065998,-33.891187660200615,0.0,0.0,1
109,"[0.9080720655815134, 0.7157206263292122, 0.33881856463299626, 0.2973819200876981, 0.3190580874574378, 0.34462539028366695, 0.3302795625216026, 0.6386382038504544, 0.8734998184955349, 0.23930969580042652]","[1.3674077212595916, 0.08184722574293177]",-30.313945770263672,0.118,2945.5398843821035,-69.47289009059494,2.0,0.0,0
110,"[0.7822267235360648, 0.5634424816916126, 0.5433767334119085, 0.5549698556479966, 0.40338997258445297, 0.48840889651601793, 0.5888826246599861, 0.6405690903883748, 0.5667698256525945, 0.33529681613828954]","[0.6761449328684299, 0.589197847132771]",-20.469640731811523,0.04,1024.72907719559,212.53306387877404,1.0,0.0,0
111,"[0.10467169122146332, 0.6449244572727793, 0.36254588102138874, 0.29606677523353975, 0.4617653839142002, 0.5529812288127727, 0.4301331744458727, 0.4481758907900032, 0.75449495082128, 0.936572991514065]","[0.42764609601525405, 1.2128776789701199]",-48.913604736328125,0.766,2273.017750722183,-158.30892717308654,0.0,0.0,1
112,"[0.5418557266281309, 0.6181269431924158, 0.3778217458290776, 0.4843398466086281, 0.21466601986389922, 0.6606288178490719, 0.4931020518038435, 0.4026139262790456, 0.894752411134523, 0.6940528453979056]","[0.49043072206236854, 1.0711362465389682]",-25.38303565979004,0.258,1978.8400710477058,-54.78366504953294,0.0,0.0,1
113,"[0.5471704555330468, 0.6753183442282548, 0.4642353175078692, 0.4940170648023323, 0.34416374774625264, 0.15705180430773155, 0.4803525347132852, 0.8812077097905636, 0.8330260710337647, 0.07678337270024146]","[0.7748016755564345, 0.27877693037754836]",-33.328514099121094,0.075,1923.9979932692809,157.59604208704627,1.0,0.0,0
114,"[0.6799697252457292, 0.3589074091758177, 0.27882113965423394, 0.4348845257295855, 0.2670338554210745, 0.5210032757332689, 0.8571529263010091, 0.4426360987352255, 0.4579701020746252, 0.8732104796763916]","[0.40554718092208514, 1.0642397346521866]",-25.337480545043945,0.162,1869.5898476784646,96.55779093805378,2.0,0.0,0
115,"[0.17805385449024344, 0.5187918229628963, 0.10639111746422214, 0.37400794419588895, 0.280565138760566, 0.3839100984264821, 0.7328022838093233, 0.5711841569254364, 0.2504554211322187, 0.4898463803207629]","[0.5906968314686759, 0.632139216926095]",-26.11075782775879,0.754,1734.4794149730114,6.311485563732447,1.0,0.0,0
116,"[0.5132167953672025, 0.564112187443476, 0.3882377588264019, 0.26240128721356437, 0.3897187067288793, 0.42713831854854417, 0.3534922707127977, 0.32701253835294275, 0.8081252625508599, 1.0]","[0.47913253458641925, 1.0365357876666048]",-25.2496280670166,0.166,1721.0835177393387,102.79915647023032,0.0,0.0,0
117,"[0.4878351112590129, 0.4915583599793091, 0.240439273132632, 0.48659621738153225, 0.23598089497343627, 0.4129111075950271, 0.48332541767335835, 0.602261776380314, 0.9041747692773567, 0.33414169576393893]","[0.43437762888583753, 0.697700324256714]",-28.75982093811035,0.215,1642.3037257497347,134.48004655727516,1.0,0.0,0
118,"[0.22734491451120026, 0.5804650967320742, 0.368332304765273, 0.7222385147801087, 0.030804311523394325, 0.46450119026228726, 0.6413092643886473, 0.4597972393672556, 0.1467335832001898, 0.5547842838173268]","[0.42867611793193094, 0.9411555731175824]",-40.83341979980469,1.0,2408.5092415487443,16.89261687924781,1.0,0.0,0
119,"[0.23141509722504153, 0.4374854966832785, 0.23282704603446802, 0.6713422658915192, 0.3831282709915383, 0.6518428634476383, 0.9246604853616606, 0.05735049412320868, 0.46065607949567233, 0.5767755857340737]","[0.4330514463017285, 1.1113273824161423]",-31.209646224975586,0.225,2582.2194119429964,-30.112124285659718,1.0,0.0,0
120,"[0.3542849722870278, 0.3443527376191397, 0.3919593249391634, 0.6999261854444839, 0.16641843231242803, 0.45055250929872687, 0.5140051360613904, 0.3097294950436217, 0.7884823478098651, 0.46221407709871776]","[0.24780164889374753, 1.0325402044125562]",-20.25920867919922,0.429,2263.807717385833,144.95895606396527,1.0,0.0,0
121,"[0.6912622726019624, 0.5854668229240204, 0.3823488209252173, 0.5617254485579563, 0.3325058698811529, 0.17577685415843364, 0.45808894682898355, 0.4009567784649265, 0.981588726628616, 0.5706398994126258]","[0.47723176601716266, 1.0054842868605192]",-40.52486801147461,0.084,2059.0462708271166,-42.75062799308347,0.0,0.0,1
122,"[0.5604249326722635, 0.8458945612201944, 0.39658332112193595, 0.43732708474349935, 0.6355739292606442, 1.0, 0.2722968003637964, 0.3769600854889629, 0.1691545795487751, 0.6177636722834594]","[0.3279891352507152, 1.0557289233293072]",-33.930171966552734,0.041,2640.073482297864,-100.93328655844402,2.0,0.0,0
123,"[0.6020305092822417, 0.6667627952583404, 0.3297089966265559, 0.3745967967170062, 0.32056463892575754, 0.00931306744794891, 0.8313202643822099, 0.508270991093117, 0.726039136736551, 0.726463125079112]","[0.3659944457951485, 0.4033060965477565]",-34.171810150146484,0.099,1922.1794454427936,161.9445317702573,1.0,0.0,0
124,"[0.16440391053798575, 0.5209071928170341, 0.6084176570107032, 0.3090888990354317, 0.31249037417034364, 0.4988970636628396, 0.6765952775459975, 0.12033597508793485, 0.4463363804845781, 0.8939355166095603]","[0.5434009676823841, 0.95154176519909]",-37.48250198364258,0.437,2372.0316916275547,-4.55786323521545,2.0,0.0,0
125,"[0.7331717974027046, 0.4370582442193416, 0.8903528958241937, 0.74653634032446, 0.30665890437414445, 0.5497796921002421, 0.3946592043093861, 0.3984363298385799, 0.500028643778367, 0.4962678976886552]","[0.6616534699883099, 0.7441867677663448]",-32.254722595214844,0.107,1544.9457240676245,166.14280685441076,1.0,0.0,0
126,"[0.6254427809686476, 0.451907368728067, 0.445691859927057, 0.3649720257024484, 0.25214713062526645, 0.038617203553719094, 0.49843909462669206, 0.338323108873271, 0.10995014894658789, 0.8880919431036831]","[0.3702558759258193, 0.6752377513663305]",-41.896297454833984,0.185,1851.1258480357976,-15.058295398338657,2.0,0.0,0
127,"[0.8267075164457313, 0.42443534407393807, 0.9839578411287688, 0.3950926623624792, 0.5738007366872836, 0.8322803219416086, 0.5732264559685359, 0.3532398540509938, 0.7933098917605295, 0.9549927453835328]","[0.4092322782728895, 1.0381470912120643]",-23.43365478515625,0.042,2387.8153735552737,-118.04776617622355,1.0,0.0,0
128,"[0.1290686545868985, 0.5672326952779881, 0.5743060240590101, 0.33262176584366854, 0.3219922236547844, 0.44606023490877733, 0.7900182859530662, 0.1417907903874035, 0.4654341365566171, 0.9743588997942503]","[0.4638960180684698, 1.253898695825231]",-42.95270538330078,0.615,2715.2850092880694,-88.78496391586202,1.0,0.0,0
129,"[0.5648213695045723, 0.4324666777359386, 0.3538968327871543, 0.36866220689154106, 0.15138466640012094, 0.28312198251907117, 0.5338882221889327, 0.3082097308256669, 0.4957281767759619, 0.6493152740865425]","[0.24492476125732202, 1.2253248254762632]",-28.698841094970703,0.495,2207.462070487435,128.09267551226736,1.0,0.0,0
130,"[0.7453793186890816, 0.478128443697734, 0.7084223920128657, 0.7000080919782905, 0.8897223974700589, 0.6398540580896513, 0.7531999405655412, 0.20758474178778338, 0.5050090172534019, 0.6016871874946029]","[0.42843482887838524, 1.1005630754476579]",-20.882247924804688,0.013,2050.5024319844383,14.879962309693042,1.0,0.0,0
131,"[0.26568325739033527, 0.7442565636065128, 0.42279634612981154, 0.37593004606050856, 0.38946849986692844, 0.41533746146857264, 0.4144312334323197, 0.21863265700600074, 0.7388141401371531, 0.8054259785572221]","[0.44258202657827833, 1.0878375858522393]",-37.75590133666992,0.164,2208.6920170985823,138.7115978636701,0.0,0.0,0
132,"[0.8587881725442499, 0.7471231862781555, 0.7086991815599434, 0.3682077860001944, 0.36642213411424474, 0.0, 0.15946209861045102, 0.3757688925881093, 0.6891201633395934, 0.4278565676544545]","[0.5366539767135509, 0.9685108373217148]",-33.07309341430664,0.063,2246.8003316221443,-72.4502705870558,2.0,0.0,0
133,"[0.6952302712242376, 0.3693194466681471, 0.5823008462759781, 0.5136016419685929, 0.3813669386642379, 0.9357269999941072, 0.28268767318929783, 0.2576231026056832, 0.29556127739155585, 0.9963296450619035]","[0.46427763543411377, 1.1436456534102704]",-38.14297103881836,0.062,2280.923694540338,121.20369312201095,0.0,0.0,0
134,"[0.3747106113049143, 0.4748498478459657, 0.8560024255883628, 0.32982607614453874, 0.4831849024026403, 0.18636884046728777, 0.6465604922072078, 0.29170199067470637, 0.8127534978326575, 0.7855378377402987]","[0.46010524551168963, 0.9481477497064958]",-40.034305572509766,0.086,2371.4196210397668,19.957211654646244,1.0,0.0,0
135,"[0.8485757933096885, 0.745212741948691, 0.8955079820926677, 0.7545523416271968, 0.2948190520035318, 0.40099290529937826, 0.49752730538218287, 0.7717072438813886, 0.3334995075102478, 0.10053510482360342]","[1.2108634085295644, 0.16692776377929575]",-42.843894958496094,0.121,2527.5664307657744,59.10178059842747,2.0,0.0,0
136,"[0.20751521809690315, 0.6622522893012603, 0.49501465779491804, 0.4371604661366391, 0.6034385698768499, 0.2164315950811304, 0.2380169140619848, 0.12224050579104952, 0.6483327222286062, 0.6568968399740285]","[0.6796604687458947, 0.9466533120296117]",-38.510658264160156,0.28,2325.0427619659067,-25.494732001708428,1.0,0.0,0
137,"[0.7780924725871368, 0.7024847560261286, 0.49430727043537165, 0.43137076781686295, 0.26038465353888973, 0.23973082982102592, 0.05536954533318084, 0.7163888310370342, 0.6512082993345698, 0.0]","[0.8941705903714295, 0.2073814444158928]",-28.24782371520996,0.168,2323.3167522694134,100.99097814309081,2.0,0.0,0
138,"[0.5721902623944051, 0.4158414352619276, 0.34442923887178273, 0.48381741592481875, 0.09322353304904776, 0.1265085529885029, 0.14068934693018204, 0.5472854489366443, 0.15496049242734172, 0.6943084998003747]","[0.7281579597215795, 0.6873472983357407]",-31.844253540039062,0.854,2124.438687078669,136.2379949425154,2.0,0.0,0
139,"[0.6259175113650343, 0.6884615645943092, 0.22049465008878413, 0.5384564824769104, 0.7224389356314291, 0.0, 0.6323247128618403, 0.5072813253919293, 0.43727656059118347, 0.543084374546706]","[0.6425443588238003, 0.5122661811679287]",-35.90896224975586,0.244,1801.5225359500594,92.85194384446189,2.0,0.0,0
140,"[0.8128054161214358, 0.5699001747701963, 0.9232851907657053, 0.048745848893464234, 0.07372634955406507, 0.623973441200503, 0.5636307462262808, 0.4443541627626462, 0.09395925665974872, 0.6455806001263119]","[1.3622155755857457, 0.5228482343676072]",-33.25149154663086,1.0,3270.2021347048367,-99.45719045107973,3.0,1.0,0
141,"[0.6110459226364916, 0.39474182558891113, 0.4813194498694883, 0.7652896532120371, 0.7155551846718239, 0.9912880449027811, 0.5361444179849324, 0.19764912669429494, 0.1977723109901252, 0.8874002351966401]","[0.4304755140361861, 1.2312924757983934]",-39.24573516845703,0.042,2594.6072528079626,6.403059637094174,0.0,0.0,0
142,"[0.8122082235383702, 0.4615075310032285, 0.402002081318927, 0.3544999770339782, 0.3798821459487648, 0.10579886390135437, 0.5972168771867092, 0.558475505084576, 0.2968767615932311, 0.7753675687554357]","[0.2794024339105383, 0.9291309807026712]",-38.04714584350586,0.068,2020.8407685757788,133.65854934951557,2.0,0.0,0
143,"[0.8312135280301374, 0.23837778347329328, 0.705376687678736, 0.7510985410610695, 0.3106135458497105, 0.9718126604572848, 0.1964557541240335, 0.0452530547689038, 0.2520990196904607, 0.48298787072180727]","[0.6901849357053436, 0.8495439246822176]",-40.35124969482422,0.211,2854.1821501437335,-101.06138737049179,2.0,1.0,0
144,"[0.774373917744807, 0.8438114809291561, 0.3282803873254948, 0.7038747563646449, 0.3617974669513963, 0.2955690270627636, 0.3317010793740779, 0.2286245426535475, 0.7924298405554298, 0.8486923228678794]","[0.5402674273923063, 1.0402710133332964]",-29.76494026184082,0.089,2616.1011213132347,121.54164304468398,0.0,0.0,0
145,"[0.6667715610340073, 0.617283594223535, 0.9665735385943203, 0.9357377382696394, 0.5191770635425169, 0.4042012045488369, 0.5936512087599932, 0.23748345489139033, 0.5659316747139248, 0.31136652782080804]","[0.795608909148913, 0.944824980824057]",-8.961559295654297,0.01,2346.2519179009273,-38.60188903447329,3.0,0.0,0
146,"[0.07644757256849248, 0.5349061001623062, 0.529849679082663, 0.6740439224882583, 0.6092246627858744, 0.5732869945117129, 0.40028487912788213, 0.3454124987869738, 0.22964237585941077, 0.49543274471122883]","[0.32688422899759784, 1.081346030471884]",-29.351900100708008,0.992,2361.97541077774,160.15948624857492,1.0,0.0,0
147,"[0.627973459170157, 0.9201911982302436, 0.32551630567652534, 0.8548143389109553, 0.26998272626688113, 0.9979522578720479, 0.30767148981289966, 0.34986875790231065, 1.0, 0.7712397860390696]","[0.433599270938871, 1.208540500748207]",-43.84141540527344,0.155,3263.8948368504257,-126.07975626472057,1.0,1.0,0
148,"[0.2460492868068913, 0.3563874480023054, 0.7433102859053842, 0.42806140214658533, 0.4713737251151497, 0.7275511672388338, 0.7557316937933823, 0.36871136956641887, 0.5399216402028901, 0.8746982431761713]","[0.5245488999068807, 0.9866488068706719]",-31.565677642822266,0.199,1649.0044707288055,62.20191634605328,1.0,0.0,0
149,"[0.8803981470783355, 0.45680818871922707, 0.7512437079113179, 0.8464965847796941, 0.2756808792153027, 0.7693218426707154, 0.3663212800392898, 0.6188661613662493, 0.0, 0.4452988643770588]","[0.6416499969940154, 0.4125246882850066]",-30.876380920410156,0.148,2134.3753737238894,-77.32498382062067,4.0,0.0,0
150,"[0.42553653252696483, 0.2317914149377186, 0.30850714036040344, 0.4497542200099707, 0.34417046318599076, 0.32063969991191305, 0.6584704384099834, 0.4938929538466835, 0.7695061410119297, 0.39168628366828656]","[1.3889318778871786, 0.523033099309168]",-29.15431022644043,0.224,2689.047025283415,71.97051982512903,1.0,1.0,0
151,"[0.2645748049255397, 0.6889941587988532, 0.38084636677582245, 0.5614343087121839, 0.33012907031534855, 0.6351373207673755, 0.37812392089677427, 0.548645710833754, 0.9079519174102316, 0.9240788563441069]","[0.31888478182378804, 1.0387498427833937]",-28.331222534179688,0.164,1900.7618031421,10.48019008888636,2.0,0.0,0
152,"[0.7717809945552982, 0.30593669290824044, 0.6936569951756905, 0.7258462760613568, 0.24535367613471348, 0.8523636546949279, 0.2950900775589786, 0.35490176731832535, 0.36990793051105714, 0.5447440615702726]","[0.3799090289784045, 0.9738035438304575]",-35.483177185058594,0.199,2574.3784034637492,192.80846740513095,1.0,0.0,0
153,"[0.49476207367599223, 0.5149927894762356, 0.30945249295088545, 0.6143051944231098, 0.5579162638344269, 0.40504234906461434, 0.6147283873318768, 0.6395900843582358, 0.5257799827628342, 0.6111164219793495]","[0.7282396477279818, 0.3527666045879378]",-14.937074661254883,0.104,1215.7586645055017,180.208754877368,1.0,0.0,0
154,"[0.2591717700211555, 0.23395311744830724, 0.3840188680682494, 0.2913542450886293, 0.2675096917888094, 0.978048836232227, 0.07754359596489023, 0.6867415874420331, 0.4005832843424447, 0.799796453422901]","[0.5457520179254077, 0.7341684384118662]",-36.2842903137207,0.221,1897.01962559686,-18.57173913197022,3.0,0.0,0
155,"[0.8534198365272447, 0.8986019989543993, 0.48902205348441774, 0.656343529476819, 0.36185758377692023, 0.3263677100014017, 0.6831260444126723, 0.679552654082857, 0.2671323751611772, 0.8567255801134094]","[0.41105193888423835, 0.2885711817026281]",-44.71840286254883,0.065,2380.619302985383,-90.97330937855509,2.0,0.0,0
156,"[0.22991735530712284, 0.6448368860089981, 0.5649396299100604, 0.3223480815637642, 0.5787098544873869, 0.3238872680383364, 0.7583990523958537, 0.7773389199920889, 0.4499142908748853, 0.7155549455084668]","[0.46421243264289624, 1.108511973500261]",-36.14226150512695,0.227,1689.4907566230795,146.50120523685,0.0,0.0,0
157,"[0.9988456814212534, 0.8558725430177683, 0.5837804767729997, 0.5745114582689625, 0.8336105624535602, 0.26123160294588804, 0.6905152412217992, 0.7857010493834692, 0.12010715401128481, 0.46156836154073666]","[0.04527399508427006, 1.045357464625479]",-33.36896896362305,0.007,3007.384026005592,-131.37395166772376,2.0,0.0,0
158,"[0.8052672794051982, 0.5938279875029155, 0.40283205796865595, 0.8112992940442963, 0.17350474704279295, 0.8405740349530051, 0.299422601834107, 0.22976175470429264, 0.8932886317395531, 0.9414374705508388]","[0.4937403336749107, 1.0448154743089573]",-35.67292022705078,0.394,2542.840634706304,163.56990188450396,3.0,0.0,0
159,"[0.2797231824142508, 0.6548348996343106, 0.2741041816190333, 0.43907091665658093, 0.39459770561069174, 0.06774976309028566, 0.7217153125115386, 0.6795433668191249, 0.8503232484573491, 0.1801497949585345]","[0.5011412722212146, 0.49202531457086685]",-31.311126708984375,0.15,2092.123668344176,-15.858828115105325,2.0,0.0,0
160,"[0.16934494531527533, 0.23101711498310215, 0.4012322788035198, 0.6639834460739503, 0.7741577511355613, 0.0814779320312623, 0.2807159644433824, 0.3614165169575578, 0.7583115695270138, 0.6672598525087737]","[0.587920553856904, 0.8394145724606225]",-43.22977828979492,0.417,1878.3949037150792,13.786836274454316,3.0,0.0,0
161,"[0.3296874303503579, 0.6744138126868982, 0.41047765799243957, 0.4137127945989969, 0.4629717809524404, 0.2475130054190913, 0.3241046976357272, 0.35188255125698814, 0.7351059791981926, 0.7721654822765771]","[0.42915709850097267, 1.0537236227726712]",-36.50676727294922,0.086,1876.381916687936,149.26276088601068,0.0,0.0,0
162,"[0.3504934009147254, 0.9899050536530711, 0.44365260362563924, 0.49263530822304386, 0.4082601704463966, 0.8388193974531406, 0.5169663118335169, 0.7208738894951273, 0.971217710130839, 0.852118007322537]","[0.2686865420166917, 0.7105323617849907]",-38.313087463378906,0.074,1793.9642482609456,153.20472332082545,1.0,0.0,0
163,"[0.6629606544284283, 0.4104409967072357, 0.4901998988002933, 0.7838276923342222, 0.7657604524032483, 0.8240387909122397, 0.6185409137538684, 0.2760229562818725, 0.2669580200098693, 0.6592634633924876]","[0.27590111607304624, 1.2875333693662618]",-31.70818328857422,0.036,2948.4509164766946,-71.68517219899195,1.0,0.0,0
164,"[0.14289737196886068, 0.1289668682135566, 0.2872309907341817, 0.7355188479036034, 0.686296255117057, 0.4073545989220424, 0.404719945089307, 0.600326500451214, 0.05733999846062342, 0.00016013592475881406]","[1.1317894186583635, 0.6091627069871073]",-8.800415992736816,0.615,2814.9811355707657,228.37113842798067,1.0,1.0,0
165,"[0.7343842855949287, 0.891109976435397, 0.35013667108253343, 0.9107911340812025, 0.9122955005794728, 0.3982748100440892, 0.17063180957011798, 0.30207979239662314, 0.24718153058338033, 0.7370157801898715]","[0.1290009002407952, 0.794759719238218]",-33.67137908935547,0.074,2716.7477284214883,120.26918429829678,3.0,0.0,0
166,"[0.16761167808484795, 0.7589376217302738, 0.5840473834665832, 0.314255357614758, 0.619851068162763, 0.17955813227606593, 0.5174445664977012, 0.7092179637512245, 0.6785868120517763, 0.6862796822207744]","[0.44989000954268155, 0.7405806470320997]",-30.98575210571289,0.425,1780.48685307653,181.13172555519125,1.0,0.0,0
167,"[0.614033753372896, 0.6438354224239984, 0.4516233251012747, 0.7137074660976703, 0.04622136106101455, 0.7473883591087978, 0.5153927820218401, 0.06261939348870872, 0.03127831152083938, 0.9114772654195836]","[0.3043010348745977, 0.8314484342215619]",-52.22749328613281,1.0,2630.180467123551,-137.8325604590728,3.0,0.0,0
168,"[0.4557896724058911, 0.3616179685862132, 0.7885238909148611, 0.42740431185746824, 0.7149895163193561, 0.0302831464549354, 0.8752068738618404, 0.20299252585078034, 0.6398535791931476, 0.6538923631147118]","[0.3089863809553008, 1.1824935748352294]",-46.67713165283203,0.065,2792.985246236328,-155.28716970427365,1.0,0.0,0
169,"[0.7484871858175242, 0.2622096185040426, 0.7305843545747699, 0.8854093634785005, 0.23810423950464035, 0.45722619499178474, 0.6400013362897544, 0.6168006597874474, 0.9903265122177981, 0.4432808070386511]","[0.42578880158863286, 0.75697569464353]",-45.56270217895508,0.211,2166.133358443928,-15.623312665206129,3.0,1.0,0
