eval_id,x,hub,f1,f2,f3,g1,g2,g3,feasible
76,"[0.9868402765278871, 0.43974028393442544, 0.6442476693303388, 0.5149392859956807, 0.8756598515631787, 0.505794352818757, 0.7854340014599015, 0.2005303566832357, 0.01645945948648464, 0.5424458861963711]","[0.6423134569639611, 1.0768760939477686]",-32.09645080566406,0.0,2681.43778202676,56.89214017769791,2.0,0.0,0
77,"[0.04618702854343115, 0.9994364677711847, 0.43132345380885195, 0.010231902156670136, 0.33099943817048805, 0.9377589260828116, 0.7373054252872605, 0.5914192820348003, 0.10844932301271404, 0.4112686884886242]","[0.6423134569639611, 1.0768760939477686]",-56.161827087402344,0.99,3645.636572639265,-91.66607698869865,3.0,0.0,0
78,"[0.7559488323569789, 0.11610473609591099, 0.8880321199869642, 0.7419162010314087, 0.5220921065907778, 0.17072977658825428, 0.6974639333086391, 0.8796672522975737, 0.9835673000846709, 0.7744687729754793]","[0.6423134569639611, 1.0768760939477686]",-42.035125732421875,0.02,2799.6976566701524,-46.81450397997753,2.0,0.0,0
79,"[0.4171774343880905, 0.9108220921659664, 0.7464710369587361, 0.11221292406831795, 0.5101225863270002, 0.3532556606165881, 0.43070700374480275, 0.4970226157004175, 0.1268760779065603, 0.7076778979003703]","[0.6423134569639611, 1.0768760939477686]",-44.84500503540039,0.0,2708.457057102499,-43.37359375375945,2.0,0.0,0
80,"[0.7424842116732404, 0.00921065799657117, 0.18956699187220505, 0.5664491371813656, 0.4590016363424163, 0.3356970836114517, 0.5333564262211142, 0.32011996751753846, 0.3918329723107977, 0.050458948610459076]","[0.6423134569639611, 1.0768760939477686]",-51.847232818603516,0.02,3153.9088027822118,-55.94526327800804,4.0,0.0,0
81,"[0.18301541483209494, 0.5118814273652947, 0.8573010008865969, 0.3995968392250302, 0.09751514963535424, 0.8418955837519252, 0.8851177060251493, 0.19316997569865946, 0.5257783000795696, 0.08535616172648453]","[0.6423134569639611, 1.0768760939477686]",-57.462852478027344,0.07,3399.86392751079,-300.81804733205456,2.0,0.0,0
82,"[0.841486558403682, 0.38328936307170336, 0.5179331099356654, 0.3151851034187104, 0.8929563307131257, 0.8267136201588152, 0.7065846822128775, 0.7476535197594388, 0.47403622225949027, 0.8166440705290728]","[0.6423134569639611, 1.0768760939477686]",-26.07138442993164,0.0,1813.9305274417757,164.59166259984994,1.0,0.0,0
83,"[0.30996375517120167, 0.3987189364419349, 0.7115105508132997, 0.8270938070133592, 0.9606887020277379, 0.8817710808483114, 0.6823799448443975, 0.40168496892501016, 0.4653517170757224, 0.9366989347480371]","[0.6423134569639611, 1.0768760939477686]",-39.169429779052734,0.02,2506.203156754935,32.07200877485786,4.0,0.0,0
84,"[0.9002654171528618, 0.14704654594174182, 0.7411145400827215, 0.5292209856627658, 0.16078650452811283, 0.9083534610543227, 0.6483341011050769, 0.5287591672457896, 0.20143090853695012, 0.7831343292771509]","[0.6423134569639611, 1.0768760939477686]",-50.93180847167969,0.02,3015.3109668756897,26.171151451205162,2.0,0.0,0
85,"[0.1496055765932932, 0.07706848791542142, 0.024011331493556054, 0.2929158759379945, 0.2864487199904745, 0.7281969713021883, 0.41225211081351676, 0.6603726714939671, 0.46770008428541465, 0.5157744326426499]","[0.6423134569639611, 1.0768760939477686]",-14.365425109863281,0.04,2117.2942686434612,171.15515516819812,2.0,0.0,0
86,"[0.6576467600079774, 0.7770490207042496, 0.9421656316593494, 0.8731312620415899, 0.993906309433891, 0.16691335878547553, 0.7825153662907529, 0.38069524000658606, 0.09368549297431539, 0.21220747485396863]","[0.6423134569639611, 1.0768760939477686]",-13.633962631225586,0.0,2218.6614588444713,-30.023933099419025,2.0,0.0,0
87,"[0.3738491444106369, 0.8351417342075574, 0.9624014436858985, 0.8918217642332203, 0.2362906836924623, 0.0935034547745921, 0.4859329784263382, 0.14461570487334963, 0.35954611893234156, 0.6571231551575867]","[0.6423134569639611, 1.0768760939477686]",-44.99790573120117,0.01,3518.6205401657176,21.14482454058637,4.0,0.0,0
88,"[0.030188469259489592, 0.4736051880661374, 0.4341822332207885, 0.24864819916465264, 0.5982968449905018, 0.5254697248274498, 0.04850513258211875, 0.3049191826586233, 0.9302937489130779, 0.1541575029427562]","[0.6423134569639611, 1.0768760939477686]",-39.55205535888672,0.11,2877.700667685883,-20.386053971719264,4.0,0.0,0
89,"[0.7571316253352183, 0.5988506638162991, 0.6385458531009636, 0.28353426632010625, 0.6181307496852578, 0.36956669018657895, 0.3799349341788377, 0.681937037573606, 0.8310576876132559, 0.6052685945074544]","[0.6423134569639611, 1.0768760939477686]",-19.99098777770996,0.02,2073.533976829782,119.76808342748106,2.0,0.0,0
90,"[0.21800593004626811, 0.3953770523791057, 0.054731143300722596, 0.3164785602685367, 0.07482644255422188, 0.25396254580418, 0.03387269818171201, 0.662682068619064, 0.720244476030497, 0.7401312499629299]","[0.6423134569639611, 1.0768760939477686]",-30.873035430908203,0.07,2547.2109537865017,118.64511945326655,3.0,0.0,0
91,"[0.21417883012053884, 0.9065322424574986, 0.3942866712901717, 0.7611131728418318, 0.08229124940952703, 0.8695515555783495, 0.6893133058623288, 0.025647897127963226, 0.562817570968351, 0.5707371869026688]","[0.6423134569639611, 1.0768760939477686]",-48.13214874267578,0.07,3486.928163913906,-69.22652875966133,3.0,0.0,0
92,"[0.006155669335288327, 0.613256681670192, 0.2906059077682427, 0.33109368071345846, 0.9314994667781543, 0.4513766078981988, 0.8026586252465906, 0.23204551611998447, 0.05919464671039454, 0.8806350809002281]","[0.6423134569639611, 1.0768760939477686]",-46.13884353637695,0.01,2992.714452080471,-43.87935080221206,3.0,0.0,0
93,"[0.6021361701813102, 0.08362765145734896, 0.12499955865727308, 0.7854702016115908, 0.4115541827996497, 0.07458742422196396, 0.9320824085782379, 0.14566874185476875, 0.3015314021630472, 0.4100234308800571]","[0.6423134569639611, 1.0768760939477686]",-51.40578842163086,0.64,3768.39583975796,-234.23620778494234,3.0,0.0,0
94,"[0.70006605596892, 0.8122050151262458, 0.29045961628587613, 0.7550132519180535, 0.6089078108765937, 0.47233225860496875, 0.4959391441876757, 0.19457688761579417, 0.2195079915141478, 0.6014041791288685]","[0.6423134569639611, 1.0768760939477686]",-27.71138572692871,0.0,2455.3192669550895,61.00720955656993,1.0,0.0,0
95,"[0.9632475898482437, 0.2075204227297318, 0.33089948499767685, 0.895368602951573, 0.2225521522559719, 0.08962073043795493, 0.6615530572198147, 0.12858287186718842, 0.7314763939923757, 0.09521030422128629]","[0.6423134569639611, 1.0768760939477686]",-40.713768005371094,0.01,3872.3654825993517,63.05103770130253,4.0,0.0,0
96,"[0.8424122866034477, 0.9295786250874855, 0.23087836206189072, 0.41791291612573434, 0.0043001907504852666, 0.5699619505238555, 0.5171815371217462, 0.13356210614198927, 0.6840174887857596, 0.3953518057604567]","[0.6423134569639611, 1.0768760939477686]",-48.61430740356445,0.01,3074.127338912807,82.1672805883054,3.0,0.0,0
97,"[0.4038284511492043, 0.1949619252207303, 0.32508812283388366, 0.8276226232184107, 0.25882907767580354, 0.6710113104026503, 0.8760714488267184, 0.8268079808374883, 0.8848800971002195, 0.8398657742651049]","[0.6423134569639611, 1.0768760939477686]",-27.955842971801758,0.11,1643.7974109435372,139.4453735146278,3.0,0.0,0
98,"[0.23050736777684355, 0.17768312108581985, 0.07519442630360906, 0.012996611642042799, 0.8380952953924874, 0.3994430020003472, 0.484130910594359, 0.9568421661505032, 0.4965961443363097, 0.13251492264908082]","[0.6423134569639611, 1.0768760939477686]",-33.00898361206055,0.92,3287.831879943534,85.64826711118621,2.0,0.0,0
99,"[0.5971018283213804, 0.7575365645348388, 0.8250134678055777, 0.5828599453946457, 0.10742835312995902, 0.5310825299332868, 0.6985947417360271, 0.79328366533945, 0.3499641877600487, 0.16381779297574706]","[0.6423134569639611, 1.0768760939477686]",-45.72307586669922,0.0,2296.342027528988,58.21565288645044,1.0,0.0,0
100,"[0.17893481367543618, 0.9160523023362551, 0.3549173343096512, 0.9051438366771739, 0.5216010403157771, 0.6403822824361347, 0.43060513768361336, 0.790518245853265, 0.17392890192963792, 0.7058801861505071]","[0.6423134569639611, 1.0768760939477686]",-35.04330062866211,0.01,2577.175372565767,-59.565759335449,3.0,0.0,0
101,"[0.7544528099368961, 0.7629282819047938, 0.7850465894645948, 0.8731312620415899, 0.9906164739262073, 0.16691335878547553, 0.7795002662751456, 0.38069524000658606, 0.07519802147902666, 0.21220747485396863]","[0.6423134569639611, 1.0768760939477686]",-26.509197235107422,0.0,2111.2364807759473,2.0231779194897967,3.0,0.0,0
102,"[0.9154312257365032, 0.0788277669398309, 0.6390262522229664, 0.5460602299006425, 0.2347801557556887, 0.18942151340566116, 0.7877266263227836, 0.13831333495607268, 0.3122556300370126, 0.5993159922695809]","[0.6423134569639611, 1.0768760939477686]",-43.269535064697266,0.16,2956.881496391276,-76.7088603590779,3.0,0.0,0
103,"[0.6782677495942577, 0.6669264467634317, 0.27844694714964746, 0.0892524905871038, 0.31914027620610325, 0.33815284273601076, 0.1283444014420535, 0.032718378196915365, 0.6779262731079507, 0.5160825876377318]","[0.6423134569639611, 1.0768760939477686]",-46.929603576660156,0.02,3232.2528685396173,-98.18774420290714,3.0,0.0,0
104,"[0.1928730888138819, 0.7742121576308749, 0.6578312583587406, 0.1602743126680698, 0.011089156722484894, 0.4165709623150299, 0.9584644009640338, 0.46157143696555086, 0.8682088082971401, 0.29770945642086144]","[0.6423134569639611, 1.0768760939477686]",-52.867000579833984,0.17,3041.1882290654225,-109.9872315337372,1.0,0.0,0
105,"[0.6200644092911385, 0.42019325992063383, 0.4619370675372407, 0.08802867680492815, 0.0018023536068190182, 0.32559277173614665, 0.49482967791705623, 0.6756392228496231, 0.4147729953774441, 0.7936549682881433]","[0.6423134569639611, 1.0768760939477686]",-20.209508895874023,0.41,2696.013460210489,-57.27310981538892,2.0,0.0,0
106,"[0.695038259718905, 0.22901416770423688, 0.27619910133959147, 0.5800284530205562, 0.7312406583584447, 0.31680416198325967, 0.7008408895008554, 0.4931103229848808, 0.18890636475445843, 0.5292563484933676]","[0.6423134569639611, 1.0768760939477686]",-32.37224197387695,0.01,2642.1028971850637,-34.669139881221554,2.0,0.0,0
107,"[0.2769821323950928, 0.11013211899741604, 0.6220697409528387, 0.3538543969406297, 0.9761006353570684, 0.200239876029345, 0.6052286552511902, 0.7647616773068313, 0.9320516675811478, 0.33597062261007826]","[0.6423134569639611, 1.0768760939477686]",-45.760353088378906,0.02,3384.37106601607,-274.8444138646229,4.0,0.0,0
108,"[0.006155669335288327, 0.6124259706560639, 0.014510789132532398, 0.38867361008275486, 0.9234289992485535, 0.4513766078981988, 0.8026586252465906, 0.2326777354591468, 0.21789518401749663, 0.8806350809002281]","[0.6423134569639611, 1.0768760939477686]",-45.133731842041016,0.01,3026.459199576602,-112.76037361545957,3.0,0.0,0
109,"[0.9002654171528618, 0.14704654594174182, 0.7411145400827215, 0.39102334322328564, 0.1637493827927065, 0.9083534610543227, 0.6483341011050769, 0.5311726585444256, 0.21961327005450232, 0.12254555540080397]","[0.6423134569639611, 1.0768760939477686]",-44.90315628051758,0.01,3210.919436347214,-159.8871636616077,3.0,0.0,0
110,"[0.774382020078661, 0.17924293587014184, 0.7724290849264078, 0.07837290492218618, 0.8953850271326209, 0.6520981168659544, 0.7317709821473292, 0.05102610832985066, 0.22217548722757652, 0.32471225339759235]","[0.6423134569639611, 1.0768760939477686]",-35.126922607421875,0.02,3651.4787626166353,-248.05685590481232,3.0,0.0,0
111,"[0.6018413187514021, 0.2431738064023764, 0.16655001165106884, 0.96536926984468, 0.42074014733127707, 0.43805238500782767, 0.7813658931947177, 0.043090690634595696, 0.03046480812489505, 0.4109544604429962]","[0.6423134569639611, 1.0768760939477686]",-45.28884506225586,0.02,3472.982615698007,-53.192385454468024,2.0,0.0,0
112,"[0.22626064259963014, 0.9065322424574986, 0.3942866712901717, 0.5786275337952457, 0.08229124940952703, 0.8695515555783495, 0.6893133058623288, 0.03312344660694125, 0.562817570968351, 0.546511198349148]","[0.6423134569639611, 1.0768760939477686]",-44.72517395019531,0.06,3663.2965570109263,-333.75734089443404,3.0,0.0,0
113,"[0.9919930979414978, 0.11013211899741604, 0.6220697409528387, 0.9849578794988072, 0.10422467280324521, 0.16222855752056586, 0.7846848998717459, 0.7621286370868309, 0.8878900062835043, 0.5663468831424338]","[0.6423134569639611, 1.0768760939477686]",-27.773954391479492,0.09,3558.4614402136813,-112.0262251955653,4.0,0.0,0
114,"[0.2045711940346034, 0.9108220921659664, 0.7464710369587361, 0.11221292406831795, 0.5930430399152067, 0.35303893215840704, 0.43070700374480275, 0.49194810938090683, 0.1583798393332061, 0.7076778979003703]","[0.6423134569639611, 1.0768760939477686]",-37.704498291015625,0.0,2590.054179519885,-40.31417238369562,2.0,0.0,0
115,"[0.5246139093708738, 0.6670282580542444, 0.6775927592283425, 0.2000038318554186, 0.9606887020277379, 0.8817710808483114, 0.6823799448443975, 0.40168496892501016, 0.4662105506947576, 0.9440260656214707]","[0.6423134569639611, 1.0768760939477686]",-46.11492919921875,0.01,2634.4545688965077,-156.37574970310817,3.0,0.0,0
116,"[0.006155669335288327, 0.6089301494485446, 0.657918891780504, 0.30762571722481846, 0.9314994667781543, 0.45267873104661105, 0.8026586252465906, 0.23204551611998447, 0.05919464671039454, 0.8984952366059773]","[0.6423134569639611, 1.0768760939477686]",-53.854583740234375,0.01,3452.920452367942,-308.8360719553068,2.0,0.0,0
117,"[0.7768482879275864, 0.9936568534146455, 0.1381690550005069, 0.46525625490881295, 0.11771307998234448, 0.9461829725207951, 0.4849152370071329, 0.024923602435105274, 0.0763549914853281, 0.23483907948984994]","[0.6423134569639611, 1.0768760939477686]",-37.90608215332031,0.0,3178.616304329575,-99.51286038756263,4.0,0.0,0
118,"[0.7052233504960224, 0.9421208694705342, 0.6390262522229664, 0.6137004588671382, 0.2992382015466162, 0.4703528869424145, 0.7281488912402777, 0.6596072674909493, 0.9172632996428407, 0.5993159922695809]","[0.6423134569639611, 1.0768760939477686]",-37.879852294921875,0.0,2128.9720504473134,-82.15927836834311,1.0,0.0,0
119,"[0.056082995550020165, 0.14789835063255927, 0.4341822332207885, 0.2761890841144885, 0.5982968449905018, 0.5548159446855421, 0.11558108143823781, 0.3050419316966024, 0.9478674752480446, 0.13159505216187373]","[0.6423134569639611, 1.0768760939477686]",-41.24797439575195,0.09,3115.774119636654,-145.96805243722417,4.0,0.0,0
120,"[0.9481096698230396, 0.4388719218677325, 0.6442476693303388, 0.5149392859956807, 0.8113037959166342, 0.505794352818757, 0.7854340014599015, 0.2005303566832357, 0.013277862287368616, 0.5424458861963711]","[0.6423134569639611, 1.0768760939477686]",-30.321489334106445,0.0,2583.058470918456,15.951624234265523,2.0,0.0,0
121,"[0.1744255779749525, 0.850551259756355, 0.8769534175605986, 0.3899578645595857, 0.6661810830085102, 0.7187932050275267, 0.978579145673998, 0.624543520504424, 0.10011927407187826, 0.32151551530824796]","[0.6423134569639611, 1.0768760939477686]",-45.65445327758789,0.02,3162.6351694655004,-337.9930690392466,3.0,0.0,0
122,"[0.20785494157193374, 0.5675652419333407, 0.9254482881656896, 0.8533136562599993, 0.8114328725032335, 0.3147011025248536, 0.9578419522589532, 0.07389597584523522, 0.16782365513224518, 0.2963472178481993]","[0.6423134569639611, 1.0768760939477686]",-45.47809600830078,0.01,2838.364254045908,54.61759097338293,4.0,0.0,0
123,"[0.4171774343880905, 0.46197737356905666, 0.7464710369587361, 0.11221292406831795, 0.6413063486963542, 0.35278654389787456, 0.37060239316923743, 0.4970226157004175, 0.13030036779997126, 0.30010047834904324]","[0.6423134569639611, 1.0768760939477686]",-40.540985107421875,0.0,2384.6040783918957,171.64674266213405,1.0,0.0,0
124,"[0.6591427824280593, 0.13030299705864384, 0.9457126832221621, 0.7419162010314087, 0.5188425026467328, 0.17072977658825428, 0.7004790333242462, 0.8796672522975737, 0.9862118406572806, 0.7744687729754793]","[0.6423134569639611, 1.0768760939477686]",-43.15569305419922,0.02,2812.5866070937004,-131.27426273943502,3.0,0.0,0
125,"[0.6050955739313985, 0.9455200741396721, 0.12499955865727308, 0.8120491829064236, 0.4100372332472955, 0.06967185640704558, 0.9320824085782379, 0.6669760627378872, 0.9063321743765198, 0.4100234308800571]","[0.6423134569639611, 1.0768760939477686]",-51.88753128051758,0.02,2985.45186001491,25.448657898839258,2.0,0.0,0
126,"[0.008974165546112411, 0.8664343161662825, 0.48910287568741073, 0.2899228836102795, 0.36295680311699163, 0.2030974028229966, 0.5694728969947693, 0.36880428868132864, 0.5556731432621049, 0.43523470740661496]","[0.6423134569639611, 1.0768760939477686]",-46.42243194580078,0.0,2814.6379214179924,17.248515302238445,1.0,0.0,0
127,"[0.5356461682084351, 0.46188359707756765, 0.8724816474272455, 0.9051507074391362, 0.28879164900942544, 0.5701726689864565, 0.5770798329599061, 0.6224579250413563, 0.17791419839100442, 0.35622164118008504]","[0.6423134569639611, 1.0768760939477686]",-35.10107421875,0.0,2751.117942594343,128.52580069296317,1.0,0.0,0
128,"[0.5208230714791346, 0.49995502241119394, 0.9126840292960376, 0.548160558322963, 0.7300645778190835, 0.37309620887195327, 0.09344593349461805, 0.9897361675845034, 0.3597288662064036, 0.3142381312178827]","[0.6423134569639611, 1.0768760939477686]",-37.46337890625,0.0,2453.9122166225256,201.28276874871773,4.0,0.0,0
129,"[0.7187909676977765, 0.8829550574247896, 0.2510424636077798, 0.8820921021286229, 0.6629613377688489, 0.7158093667127859, 0.9796258488514935, 0.6283084586743911, 0.07962933757560675, 0.34074223144084614]","[0.6423134569639611, 1.0768760939477686]",-49.58354949951172,0.01,2943.6598048655196,-265.8670293561654,2.0,0.0,0
130,"[0.9912943438438682, 0.7974623155214327, 0.34510057866729216, 0.564256433032479, 0.9190953882968178, 0.8365573255295121, 0.9173985685761757, 0.9219555927634692, 0.43435958206006886, 0.5603904286218537]","[0.6423134569639611, 1.0768760939477686]",-41.54142379760742,0.02,2382.776401325203,-98.02095041302795,2.0,0.0,0
131,"[0.20557265759667276, 0.1788852341505619, 0.2607123411513197, 0.271688173814947, 0.5960168440913607, 0.5513756583147158, 0.41628477156613086, 0.2811280173975894, 0.8646911168444855, 0.1775164934316158]","[0.6423134569639611, 1.0768760939477686]",-26.550325393676758,0.02,2323.190285692017,22.49941285912587,1.0,0.0,0
132,"[0.18301541483209494, 0.5118814273652947, 0.8661594133809193, 0.5377944816645109, 0.09455227137210058, 0.8418955837519252, 0.8851177060251493, 0.19075652266110543, 0.507595949596381, 0.7462366914658773]","[0.6423134569639611, 1.0768760939477686]",-33.368186950683594,0.07,2547.661213971416,34.84662423066558,2.0,0.0,0
133,"[0.8142430618716505, 0.6426894231780176, 0.771308769568134, 0.6068143810342034, 0.6283478623630906, 0.13476145162112996, 0.4155043818203752, 0.789304521972085, 0.8470177674197907, 0.8760299915579082]","[0.6423134569639611, 1.0768760939477686]",-31.456552505493164,0.0,1881.6312610762614,191.78340345716126,2.0,0.0,0
134,"[0.5545773904571408, 0.08107994080266612, 0.36485836765026713, 0.7854702016115908, 0.11128446143299298, 0.074703250533283, 0.9320824085782379, 0.14566874185476875, 0.3015314021630472, 0.4648815014324402]","[0.6423134569639611, 1.0768760939477686]",-45.485008239746094,0.67,3302.777459900148,-85.59191336593557,3.0,0.0,0
135,"[0.6839133143624231, 0.2615530463118, 0.22789197890735768, 0.7625140920623992, 0.7312406583584447, 0.3138203272623701, 0.6777363911443671, 0.49644498430612005, 0.18890636475445843, 0.5727090531781511]","[0.6423134569639611, 1.0768760939477686]",-31.25888442993164,0.01,2647.2927867066155,6.026059109227106,1.0,0.0,0
136,"[0.20941612123621955, 0.7974623155214327, 0.34510057866729216, 0.5633773745025455, 0.9004495990042221, 0.8746240571921795, 0.558955122625817, 0.9468197909796484, 0.43276273961995204, 0.3193418039018624]","[0.6423134569639611, 1.0768760939477686]",-45.213966369628906,0.07,2575.8409173314226,-4.157631145781522,3.0,0.0,0
137,"[0.5542825390272328, 0.1341557562664436, 0.36528505670346056, 0.3233781870795181, 0.9806731798291791, 0.4381450103309691, 0.9126047631561762, 0.043090690634595696, 0.07983639530861786, 0.4623462066889328]","[0.6423134569639611, 1.0768760939477686]",-35.49753952026367,0.39,3461.4005029591976,159.10862967170658,3.0,0.0,0
138,"[0.4181788980898486, 0.26268325844768114, 0.02094484416240605, 0.27068090144591017, 0.5050497630446189, 0.5515923867729855, 0.2671176545454089, 0.28683474305998047, 0.8871702894861664, 0.12884283000254915]","[0.6423134569639611, 1.0768760939477686]",-37.34607696533203,0.02,2715.9577186882925,-152.23125945031262,3.0,0.0,0
139,"[0.31116668914687634, 0.3948712988476515, 0.48161969309681796, 0.8224829558914837, 0.43531315595064457, 0.43091206068443144, 0.012840482366806572, 0.3651808011323914, 0.5940070373870177, 0.29155348501679845]","[0.6423134569639611, 1.0768760939477686]",-28.01832389831543,0.0,2462.0295004042964,107.0371143660989,2.0,0.0,0
140,"[0.16146904266095086, 0.4662101292992146, 0.2746046125598136, 0.9051507074391362, 0.28879164900942544, 0.5481694346863469, 0.6720114662415054, 0.47870330593192534, 0.17791419839100442, 0.43243755623884944]","[0.6423134569639611, 1.0768760939477686]",-34.25837707519531,0.01,2592.882629168814,171.34737101675572,0.0,0.0,0
141,"[0.6576467600079774, 0.7770490207042496, 0.9421656316593494, 0.8731312620415899, 0.993906309433891, 0.16691335878547553, 0.707939246248512, 0.38069524000658606, 0.09368549297431539, 0.21220747485396863]","[0.6423134569639611, 1.0768760939477686]",-13.048542976379395,0.0,2220.5894023646347,-30.023933099419025,2.0,0.0,0
142,"[0.9132391336263425, 0.8122050151262458, 0.30150450668036366, 0.7578455988713217, 0.6089078108765937, 0.19023653875149005, 0.4959391441876757, 0.19457688761579417, 0.2195079915141478, 0.6014041791288685]","[0.6423134569639611, 1.0768760939477686]",-35.86640167236328,0.0,2670.8777467206573,-11.541418385258112,1.0,0.0,0
143,"[0.7332236760336273, 0.47324522682326287, 0.8880321199869642, 0.7143753415908921, 0.5220921065907778, 0.14138651307888908, 0.6461253634971851, 0.8795112388551989, 0.9943865120521964, 0.7971070576637819]","[0.6423134569639611, 1.0768760939477686]",-43.20444869995117,0.0,2199.4403043210564,-12.475298201527266,1.0,0.0,0
144,"[0.23888759385814246, 0.5684336040000336, 0.9363122242578448, 0.8533136562599993, 0.8757889281497667, 0.3351350375860954, 0.9578419522589532, 0.07389597584523522, 0.17132573227526637, 0.2963472178481993]","[0.6423134569639611, 1.0768760939477686]",-40.045372009277344,0.01,2892.5238929071074,40.29274016016072,4.0,0.0,0
145,"[0.7264287572292057, 0.5118814273652947, 0.2557525587026296, 0.7488997629994762, 0.09440397710672199, 0.8418955837519252, 0.8861597435318666, 0.19316997569865946, 0.5053363636464079, 0.08535616172648453]","[0.6423134569639611, 1.0768760939477686]",-41.41529083251953,0.01,2608.5188518936743,-71.42107970165517,3.0,0.0,0
146,"[0.026605986119445146, 0.49995502241119394, 0.9047040725533528, 0.05873521751558297, 0.7300645778190835, 0.3179098449011164, 0.5744694027990156, 0.9976508997702432, 0.6822193143128279, 0.3142381312178827]","[0.6423134569639611, 1.0768760939477686]",-50.58957290649414,0.02,3272.57208827635,-326.9557380807204,3.0,0.0,0
147,"[0.0465527121887415, 0.4736051880661374, 0.43134781517131493, 0.24864819916465264, 0.3239602963551529, 0.93739520458476, 0.039635381754896004, 0.3049191826586233, 0.9302937489130779, 0.15934498658033536]","[0.6423134569639611, 1.0768760939477686]",-43.846736907958984,0.99,2743.8696221858154,-49.49291168233185,5.0,0.0,0
148,"[0.5113377867009253, 0.8647679793230478, 0.4875580786370386, 0.29526571288950065, 0.3657350555800003, 0.21173222173327602, 0.08851714490767268, 0.32195558973623317, 0.3548417006866861, 0.43523470740661496]","[0.6423134569639611, 1.0768760939477686]",-11.19770622253418,0.0,2431.680312978536,73.82456202937442,3.0,0.0,0
149,"[0.029822785614190342, 0.9994364677711847, 0.43415787185832555, 0.010231902156670136, 0.6053359868365159, 0.5257387015258722, 0.7492493678897392, 0.5914192820348003, 0.10844932301271404, 0.3749380204893513]","[0.6423134569639611, 1.0768760939477686]",-51.6381721496582,0.01,3526.9779229331607,-207.9654586480117,4.0,0.0,0
150,"[0.18301541483209494, 0.5118814273652947, 0.8573010008865969, 0.7393930252460166, 0.62325602047909, 0.7197799860780965, 0.8851177060251493, 0.18831644158094527, 0.09733129525642661, 0.3170690357865544]","[0.6423134569639611, 1.0768760939477686]",-48.008697509765625,0.02,2627.204458824845,3.7833385828892006,2.0,0.0,0
151,"[0.18008113296031092, 0.8922324180921599, 0.74459467061001, 0.9051438366771739, 0.683794309764355, 0.6399131657151546, 0.3691527332846495, 0.7847986250643324, 0.19610932151009697, 0.7139908850045107]","[0.6423134569639611, 1.0768760939477686]",-37.30757141113281,0.01,2480.6293749371366,96.4521713086512,2.0,0.0,0
152,"[0.6021361701813102, 0.06381104949345517, 0.12499955865727308, 0.8678248882474383, 0.9943762425975213, 0.07458742422196396, 0.9320824085782379, 0.1389392846512239, 0.30406378795408256, 0.42155675174153867]","[0.6423134569639611, 1.0768760939477686]",-46.1453971862793,0.78,3909.0624530341015,-35.80416486806797,4.0,0.0,0
153,"[0.19281151376428904, 0.47231762851608994, 0.6642153777514239, 0.8997073457868903, 0.28654059915419244, 0.3175597722041284, 0.1283444014420535, 0.032718378196915365, 0.6779262731079507, 0.5160825876377318]","[0.6423134569639611, 1.0768760939477686]",-41.021785736083984,0.0,3133.990247269501,-105.33645484571781,2.0,0.0,0
154,"[0.6571914952954513, 0.7770490207042496, 0.9421656316593494, 0.8731312620415899, 0.09496150719171131, 0.16691335878547553, 0.7825153662907529, 0.3799259453994694, 0.09368549297431539, 0.17939178023290528]","[0.6423134569639611, 1.0768760939477686]",-46.73786544799805,0.0,3072.8018789037005,-128.02654641474044,2.0,0.0,0
155,"[0.03189298285471859, 0.49782001731606385, 0.9047040725533528, 0.08962417581982046, 0.0037726636050046114, 0.318227835676724, 0.4957366614293145, 0.9976508997702432, 0.4063346612706812, 0.3142381312178827]","[0.6423134569639611, 1.0768760939477686]",-45.83409118652344,0.0,2374.1981960310177,204.66390961511172,2.0,0.0,0
156,"[0.9002654171528618, 0.14704654594174182, 0.6478938349070454, 0.4818927958698941, 0.1320363000807402, 0.1410577693693621, 0.7875623195532738, 0.5311726585444256, 0.2417908343945735, 0.5869620493109068]","[0.6423134569639611, 1.0768760939477686]",-43.269535064697266,0.06,3337.142543701737,-83.26509656392693,3.0,0.0,0
157,"[0.27897881875637287, 0.9085980375151786, 0.012857887744930352, 0.7536686639113002, 0.07824331249410804, 0.6767100406520498, 0.0347623877672098, 0.6043157467736379, 0.6017130404243064, 0.89045910829968]","[0.6423134569639611, 1.0768760939477686]",-42.23869323730469,0.46,3542.254763222845,-207.6489073511638,3.0,0.0,0
158,"[0.609047998025799, 0.23764457303548314, 0.6390262522229664, 0.9574311355534085, 0.2347801557556887, 0.18942151340566116, 0.7877187070225224, 0.13584030273647216, 0.3122556300370126, 0.4328860388389379]","[0.6423134569639611, 1.0768760939477686]",-44.669830322265625,0.02,2873.475367684942,149.67200788877017,1.0,0.0,0
159,"[0.695038259718905, 0.2221740419265556, 0.8904361304028547, 0.7169599140816738, 0.7376659477306434, 0.31680416198325967, 0.7008408895008554, 0.4931103229848808, 0.18890636475445843, 0.5311925678754856]","[0.6423134569639611, 1.0768760939477686]",-29.659719467163086,0.01,2670.698524966008,35.7306932218101,3.0,0.0,0
