eval_id,x,hub,f1,f2,f3,g1,g2,feasible
44,"[0.6010833036283515, 0.6003058360303222, 0.411949607839724, 0.4483366116063272, 0.9263936419347213, 0.24412610048949546, 0.4903092182377534, 0.6175502017669623, 0.6586459827521409, 0.5543481357651974]","[0.026476514678878738, 1.3396354684922192]",-26.354541778564453,0.036,2768.716020339814,160.51811046489564,0.0,0
45,"[0.5340879450721067, 0.6357348324560854, 0.08087900760914735, 0.7534541627260518, 0.5702822301346215, 0.7566019711706041, 0.2854025640753227, 0.31433676686097956, 0.6751554701191533, 0.6225746893366801]","[0.06989230147751047, 1.2898130454066679]",-52.309818267822266,0.957,3225.689903431538,20.621563702010093,0.0,0
46,"[0.3120503550310678, 0.8448356790980983, 0.94316537488091, 0.8273184465634859, 0.469105133307403, 0.29158493372130434, 0.38300184025170203, 0.281749178333943, 0.7285133513040122, 0.7449171365524079]","[0.7457234523588405, 1.0526182789521876]",-37.09662628173828,0.102,2766.0893204398108,16.76706459605697,0.0,0
47,"[0.3529877524013183, 0.21057291294289393, 0.6270089345489067, 0.6141375871304838, 0.7654714235548213, 0.4750931955036134, 0.31529477830143315, 0.32612314404931364, 0.25720319670898906, 0.4319268431998915]","[0.7285893675844088, 1.1119203769963277]",-22.54360580444336,0.271,2418.8274948275193,135.14856995079532,0.0,0
48,"[0.9144836402604403, 0.7058263591421068, 0.02437670291779448, 0.3854707042888502, 0.4197767690935691, 0.385562234147634, 0.024790234919374488, 0.33585931505933275, 0.38550989144000336, 0.6209478907528926]","[0.7094573294129038, 1.0333697544762015]",-34.785362243652344,1.0,3342.651470284963,-144.53648231121298,0.0,1
49,"[0.05477773151648058, 0.814875769004492, 0.8403441120952171, 0.7190678932403167, 0.1553350153203754, 0.6875309763287046, 0.06616501173567246, 0.0917059998972154, 0.3540492720501769, 0.7495544943556894]","[0.9079598269290924, 1.027237995101638]",-42.88298416137695,1.0,3051.732961621373,191.88546680124455,0.0,0
50,"[0.5740192323849784, 0.8114842417215676, 0.1440775872268545, 0.4583938316457742, 0.4057155725968544, 0.12782880272469643, 0.7012362838476809, 0.6544814222073336, 0.18160423725830255, 0.2989768342447593]","[0.7389619597642015, 1.115917799618768]",-23.301103591918945,0.525,2816.5020232774104,39.47088149573008,0.0,0
51,"[0.9453931010004827, 0.45347927237711017, 0.36158444112370647, 0.06037396233807446, 0.9004985545335635, 0.43824608315572466, 0.0372980600282522, 0.09262698307148709, 0.5586032818829758, 0.25263405554631124]","[0.7485656445989155, 1.139866048183784]",-49.28157043457031,1.0,3463.2479695609895,73.2254708487406,0.0,0
52,"[0.10707899741018057, 0.5781133641796895, 0.5277289240200747, 0.2386682516627916, 0.6493443254210072, 0.2688995497271145, 0.18764228544278916, 0.6469378827700287, 0.27382917002029117, 0.4312345249141296]","[0.19398044334279646, 1.2433113544145935]",-25.480064392089844,0.75,2777.848939308596,32.53292962732431,0.0,0
53,"[0.6154721872642045, 0.2965577470394033, 0.16445362367514182, 0.6985567125990187, 0.5283048813601022, 0.7193673934788453, 0.13728406606845633, 0.14037321415807624, 0.9932252055294816, 0.26780164758624636]","[0.7631349259847746, 1.1458115282617587]",-40.345821380615234,0.437,2183.124895395377,31.768473932414082,0.0,0
