eval_id,x,order,f1,f2,f3,g1,g2,feasible
80,"[0.43110174407409396, 0.335917680720046, 0.5158770558192974, 0.5215886674463382, 0.5175919212699658, 0.6694146133480675, 0.5024312778417034, 0.5961027226930614, 0.6260481844825428, 0.6752698415622105]","[4, 1, 3, 2, 5, [1.176254268339276, 1.2773167704532686]]",-15.157724380493164,0.083,2649.1284724902107,201.1916836916383,0.0,0
81,"[0.5306316929263001, 0.7435344952869207, 0.7188432953501641, 0.7406135977362688, 0.4873205103923189, 0.7474395192664531, 0.6403783990594971, 0.5206543844253895, 0.5203262335647524, 0.473794819974811]","[2, 1, 5, 3, 4, [1.0455910343876083, 1.4130599639594668]]",-14.172908782958984,0.012,2671.5905815822116,215.71240386615875,1.0,0
82,"[0.45913025442214506, 0.7755089541030503, 0.734768702795186, 0.7329930972007622, 0.598382713743902, 0.8192098683942395, 0.5420394219241321, 0.26776508835712165, 0.0, 0.057287236130253966]","[4, 5, 1, 2, 3, [1.2195563695342642, 1.0]]",-23.530317306518555,0.017,4551.333715457594,8.179968895934707,1.0,0
83,"[0.6774220402447109, 0.9303032873178437, 0.49032982215800963, 0.4018238771115962, 0.24539548511183576, 0.3089801397526201, 0.24456568741198204, 0.3921440208166843, 0.578633428128292, 0.051113774153142055]","[4, 5, 2, 3, 1, [1.0656935406222556, 1.0]]",-55.9957160949707,0.199,4528.353242860688,-89.23505580565529,0.0,1
84,"[0.8521298703649266, 0.45387711961165894, 0.7022955229212609, 0.6527062993038226, 0.38197992046094753, 0.4830950404644677, 0.8396218791902705, 0.6373042796924463, 1.0, 0.1482306389060782]","[1, 2, 4, 3, 5, [1.0, 1.5]]",-39.194602966308594,0.053,4613.7470890557,-106.35231161115655,1.0,0
85,"[0.8128457048784947, 0.45053478751467196, 0.5937481920175589, 0.7115398251982629, 0.524155901068883, 0.4413003440160721, 0.4582976885527511, 0.30431730692933495, 0.3232286948435725, 0.0]","[5, 4, 2, 1, 3, [1.1299742267226693, 1.2272443620561615]]",-21.777009963989258,0.023,4428.677710467312,53.16851920774488,0.0,0
86,"[0.21672845759275192, 0.759598772284404, 0.8273242859971013, 0.8341873870766546, 0.6317126999008106, 0.3010872462210663, 0.5170092916969851, 0.23649834172862746, 0.7967048841833871, 0.18219647203778838]","[1, 2, 3, 5, 4, [1.3327247797832946, 1.2787234381323171]]",-37.2464599609375,0.253,5344.065784387864,-86.34466901960644,3.0,0
87,"[0.4815420666893769, 0.4382215836397341, 0.07730783645495838, 0.6002726890299557, 0.3530121622930739, 0.9942433418110077, 0.0, 0.8930830840267489, 0.39575250025772724, 1.0]","[4, 5, 3, 1, 2, [1.215675789593213, 1.2488506730475484]]",-38.92745590209961,0.984,5687.240063594804,37.57088468722981,0.0,0
88,"[0.806335981630413, 0.7533490403392484, 0.5815548092892917, 0.9204564423463091, 0.8063506833417382, 0.0, 0.47566816224280406, 0.45392513324274414, 0.019926075199823635, 1.0]","[5, 4, 1, 3, 2, [1.3467710352666373, 1.0247726216508928]]",-33.49760818481445,0.007,3872.0037336514533,58.923593005407696,0.0,0
89,"[0.3163436341467184, 0.40845219991919446, 0.5507468544949317, 0.31520128457583135, 0.39900894588455743, 0.5959975921393706, 1.0, 0.8417797744759734, 0.7178134659213584, 1.0]","[5, 4, 2, 3, 1, [1.0, 1.138537017473842]]",-13.067960739135742,0.1,2934.5501046292347,236.2614006631722,0.0,0
90,"[0.6818412460495572, 0.8524478893135031, 0.7636973500439491, 0.9812657909625974, 0.6475668508630651, 0.6250796087059206, 0.2273247784425155, 0.7392545685368437, 0.17565023441260716, 0.465620638568784]","[1, 5, 2, 3, 4, [1.3988898158064014, 1.3854163831038262]]",-16.030776977539062,0.005,4410.268967857231,20.675762656640075,2.0,0
91,"[0.05940500754345846, 0.4213238977649124, 0.532614278410333, 0.6413782439220901, 0.4454702963446952, 0.5875053887061793, 0.6608364617116802, 0.6555929030796253, 0.6998108105669278, 0.6726360464316762]","[4, 1, 2, 3, 5, [1.1193832266477453, 1.2005696010986613]]",-20.524494171142578,1.0,3090.7519314196097,207.2083738469936,1.0,0
92,"[0.4460940465213382, 0.4747264253604804, 0.6907934703459614, 0.9034133182462973, 0.5798141320291712, 0.49937008514534925, 0.04354849304846212, 0.737692120359031, 0.6940599893754675, 1.0]","[2, 5, 1, 3, 4, [1.1520269292928247, 1.3970443510545594]]",-40.36832046508789,0.024,5920.803843979514,-109.74738101174512,1.0,0
93,"[0.5431277664166604, 0.40559967601536573, 0.6184964985982827, 0.7661696079793431, 0.4434437627859189, 0.761384224027729, 0.9169288097963063, 0.48301475920947595, 0.6565993280150411, 1.0]","[4, 3, 1, 5, 2, [1.0873516222870832, 1.2422176944639027]]",-27.328174591064453,0.04,2556.7937782346726,99.85943190006265,1.0,0
94,"[1.0, 0.5287377122456335, 0.7829469052144618, 0.7483574133789552, 0.5604523683934906, 0.6767134500263144, 1.0, 0.6110559547817354, 0.7678752332137182, 0.10120278573682595]","[5, 3, 4, 2, 1, [1.0, 1.10389438764205]]",-36.05699157714844,0.009,4504.492320733772,-15.645097001216072,3.0,0
95,"[0.4567292533182003, 0.8337717264750992, 0.5039853118439014, 0.4116680544309215, 0.580792891179261, 0.6023576381757343, 0.8547553532477098, 0.38732696724216703, 0.43732972165712686, 1.0]","[2, 4, 3, 1, 5, [1.0153045063156652, 1.5]]",-25.862001419067383,0.036,3342.6978654778895,77.01959624471806,0.0,0
96,"[0.5130943175705488, 0.7133114547016519, 0.6844169876190204, 0.4819229073824132, 1.0, 1.0, 0.15324329361619535, 1.0, 0.5020065995737608, 0.0]","[3, 5, 1, 2, 4, [1.5, 1.1618881267339953]]",-48.0418701171875,0.013,7134.921271502447,-33.53492803628512,1.0,0
97,"[0.9368454605565119, 0.7494755122869895, 0.7720324400575505, 0.7056768775975417, 0.8863092770966041, 0.0958245801089991, 0.6007356455534275, 0.673229160547427, 0.24410072137141486, 1.0]","[1, 3, 4, 5, 2, [1.088708518005641, 1.0289138788017629]]",-28.58181381225586,0.003,5298.786878333893,125.46487724401696,2.0,0
98,"[1.0, 0.4369902437807631, 0.6622287526646278, 0.705063277055728, 0.45988198790597296, 0.7051187264304594, 0.7542650856496885, 0.5961684600351489, 0.5655677504274882, 1.0]","[2, 1, 4, 5, 3, [1.017639480893603, 1.3770853311100935]]",-28.37559700012207,0.026,4489.078505846337,164.26389814741955,0.0,0
99,"[1.0, 0.9635439526899016, 0.6482687187922654, 0.5095149131062716, 0.5316420192974631, 0.09692637093619323, 0.09461874937938991, 0.4056501114366219, 0.4120091051300378, 1.0]","[5, 2, 1, 4, 3, [1.0, 1.5]]",-20.244140625,0.011,4077.6553565341324,191.11892705425737,0.0,0
100,"[0.5953274560717988, 0.7454359509511728, 0.7088219733738739, 0.8490350712282025, 1.0, 0.7064440363748498, 0.3668736293244402, 0.4602417465229964, 0.48692549442807853, 0.0]","[4, 1, 2, 3, 5, [1.0, 1.5]]",-35.06559753417969,0.007,3959.844406819907,84.85080267029878,0.0,0
101,"[0.49853556959055684, 0.9689898373445914, 0.5994815065172648, 0.39844372305809583, 0.6018658861466754, 0.6021940510149297, 0.6034753300515833, 0.5880108094506298, 0.5821659700277724, 1.0]","[1, 4, 3, 5, 2, [1.0, 1.5]]",-26.979873657226562,0.041,3806.5200768932705,82.10592597975403,0.0,0
102,"[0.6922814648065723, 0.949777713823407, 0.5658296077761298, 0.4245549593477105, 0.3080098953666638, 0.321833066296382, 0.19990584519151608, 0.3578670090769927, 0.49142554933711535, 0.00042884733790652817]","[5, 2, 3, 4, 1, [1.0, 1.0472926571725845]]",-27.342262268066406,0.105,4755.72033338489,32.85918143457346,0.0,0
103,"[0.49166519382621027, 0.624625890770447, 0.5783737598432945, 0.873461985450162, 0.4502922767044006, 0.7992954584851671, 0.7742486376031342, 0.44517552582153525, 0.7649862700322129, 0.7126514187594983]","[5, 3, 1, 2, 4, [1.0, 1.4504861614005429]]",-21.220006942749023,0.023,3275.877968096232,91.9763601325358,2.0,0
104,"[0.567290021261481, 0.785636448315717, 0.6100683983505337, 0.9473288208202167, 0.6787474115090959, 0.0, 0.3104277233817856, 0.7261489693305118, 0.034797556980193184, 0.9889123975368124]","[1, 2, 5, 3, 4, [1.3951429472207397, 1.1380023764987897]]",-42.2713623046875,0.007,5857.376537181283,-200.6463877085535,1.0,0
105,"[0.5073445287031492, 0.7050911678686804, 0.5335117971147286, 0.4670942432347497, 0.43434305281929164, 0.40038072146486897, 0.5849384129105156, 0.6449484759821984, 1.0, 0.0]","[4, 5, 1, 2, 3, [1.1255413282597742, 1.285867345001649]]",-30.20086669921875,0.027,4295.9644284447795,-50.94859908595191,0.0,1
106,"[0.5761339522507426, 0.69508250566612, 0.5974379511456666, 0.510636973898617, 0.9551871703117879, 0.6689729966684409, 0.6142123646582605, 0.1045946816058714, 0.0, 1.0]","[1, 2, 4, 3, 5, [1.5, 1.5]]",-30.82703399658203,0.011,5191.677717684454,33.75483822483494,2.0,0
107,"[0.8022857942741459, 0.9049779251646739, 0.5305940431011325, 0.5859912311732411, 0.3831583293687929, 0.2740492936207591, 0.4098752183188732, 0.38701928119170315, 0.49484151569387347, 0.45028202448383364]","[4, 2, 5, 3, 1, [1.1186894951440178, 1.1771559309250188]]",-11.961708068847656,0.052,3622.9655767178665,49.96735129664859,0.0,0
108,"[0.5421637633369678, 0.2717910553557978, 0.783345601600135, 0.7572326545655541, 0.5653473072111466, 0.61219906329423, 0.6061693476803884, 0.9085730662983758, 0.31847952193603885, 0.030166091310592863]","[1, 4, 5, 2, 3, [1.3983923736648503, 1.2968237597870171]]",-38.708900451660156,0.153,5078.952529306757,-198.7287184339341,1.0,0
109,"[0.40469855154089884, 0.6338186569773377, 0.3930529253728102, 0.39135812913155926, 0.246664883847865, 0.4564067985691206, 0.839724595727448, 0.6318918461698061, 0.1725620095884496, 0.31149174914485245]","[2, 4, 3, 5, 1, [1.2986660383856061, 1.0310835143054686]]",-33.689483642578125,0.196,4046.1284383484317,-41.11546800850408,2.0,0
110,"[0.4761794023539901, 0.4756981724394907, 0.4409757723693528, 0.7647557424010915, 0.25832399527679445, 0.6467388408461039, 0.8505601445421846, 0.7846882685507998, 0.5901559795077261, 1.0]","[3, 5, 2, 4, 1, [1.0, 1.1975630550859953]]",-30.867136001586914,0.173,3207.012227610383,127.89612080971901,0.0,0
111,"[0.5225615743235349, 0.6419117140079436, 0.6135474204398803, 0.4139673932013222, 0.8530122989436048, 0.6050354717696463, 0.7412912381234613, 0.8138865811818112, 0.3888197769688344, 0.7344431930521383]","[3, 2, 5, 4, 1, [1.2116811041965907, 1.359526507825036]]",-24.99277687072754,0.035,3165.785261047419,122.10158358203108,3.0,0
112,"[0.4816311620690918, 0.5173840598733107, 0.5312749086813988, 0.7235655189185307, 0.8769124289490419, 0.06368223631391891, 0.7778058756798838, 0.023302231566760916, 0.0, 1.0]","[5, 4, 2, 3, 1, [1.04937759301572, 1.0833720312144057]]",-37.899330139160156,0.013,4710.856977150356,145.3468177719935,1.0,0
113,"[0.46768724326551003, 0.5228334606459614, 0.40769071753111424, 0.45511655082416275, 0.7614924847729199, 0.7305019708894703, 0.892440915364956, 0.5210210798035103, 0.5587261412148249, 1.0]","[1, 5, 2, 3, 4, [1.0, 1.1021244955793275]]",-24.051109313964844,0.038,2931.818105195167,151.02134573320666,0.0,0
114,"[0.5342419129503054, 0.7350404048146295, 0.5646979811387675, 0.6967678652895767, 0.9296562294549238, 0.6893471335038566, 0.2532015747256517, 0.3847071408792066, 0.533546850990754, 0.0]","[3, 2, 1, 5, 4, [1.0, 1.3914705478409848]]",-25.692092895507812,0.009,5281.696748290417,-79.64121215297104,0.0,1
115,"[0.42695468614016086, 0.47536877031132535, 0.5702324355856055, 0.8343581397157762, 0.985174244429978, 0.7376770719734393, 0.8827578089301007, 0.3867683666963781, 0.5845970680226775, 0.7639747983232635]","[4, 5, 1, 3, 2, [1.0, 1.3678300327286905]]",-35.96218490600586,0.032,4129.56141806119,-2.9067146225814895,0.0,1
116,"[0.8124444954732347, 0.6195128593163061, 1.0, 0.8373966116620396, 1.0, 0.0, 0.7947878591486494, 0.8036682534001474, 0.6161536806781319, 1.0]","[5, 3, 1, 4, 2, [1.0537625718373913, 1.5]]",-36.68479919433594,0.007,4038.1042361835844,-75.21630547064439,2.0,0
117,"[0.4724804634146511, 0.4189757175126359, 0.4746246959454959, 0.5182493771737707, 0.6301167098757104, 0.7232908653175442, 0.8692805569412829, 0.4032936621027166, 0.5666111671119531, 0.7481544210741631]","[4, 2, 1, 3, 5, [1.0, 1.2987614755650292]]",-9.503360748291016,0.034,3414.545063803033,-7.139947078650266,1.0,0
118,"[0.42010412185489415, 0.46847110767654143, 0.6313172333600678, 0.8405074771157174, 0.9434222112555392, 1.0, 0.34634871530880734, 0.00011267583145255617, 0.0, 0.1667884176710753]","[4, 1, 3, 2, 5, [1.5, 1.4159083343054646]]",-26.865177154541016,0.034,7598.37542481729,-74.63711847552031,0.0,1
119,"[0.5908103759044921, 0.4581100800751097, 0.2523439225405518, 0.9601841006406059, 0.2986894401725049, 0.5463853166218421, 0.8539552687956177, 0.2611980487403815, 0.6852473128304585, 0.8962695618255221]","[4, 2, 5, 1, 3, [1.0475454260506545, 1.186193809867347]]",-34.78847122192383,0.184,3502.4729130260184,-22.898444457730193,1.0,0
120,"[0.8825394861823871, 0.7847577108746064, 0.5918945544332999, 0.8640535866929407, 0.6593715815544078, 0.21231790482952256, 0.40477565105253216, 0.7798854747328252, 0.7516954440413796, 1.0]","[2, 4, 3, 1, 5, [1.0, 1.5]]",-30.089757919311523,0.007,5336.613862277681,-107.78515056075292,1.0,0
121,"[0.47980180068087624, 0.3322157625956185, 0.7601265258568335, 0.3054296019811653, 0.862536174069683, 0.40102118945996135, 0.5266890667096734, 0.829651398588234, 0.6895010666201877, 0.3644413590680922]","[2, 3, 4, 1, 5, [1.1986818701872834, 1.1232064285079304]]",-29.864212036132812,0.108,4622.656400031616,-22.99849097127793,1.0,0
122,"[0.7327464724086821, 1.0, 0.8313298664268373, 0.9842927085926392, 0.9116508817384464, 0.38479460643452457, 0.4929312280473598, 0.7426450426263996, 0.5671357244512545, 0.840178672299627]","[1, 5, 3, 2, 4, [1.0, 1.4669011639052072]]",-26.337909698486328,0.001,3512.342647721295,125.5867531778669,1.0,0
123,"[0.4543075331643218, 0.4691359139652206, 1.0, 0.9882973389818985, 0.4611827155666331, 0.5486309892429261, 1.0, 0.47228635557899123, 0.7574794903873104, 1.0]","[1, 5, 4, 3, 2, [1.0048415387983238, 1.0749275168293217]]",-39.420467376708984,0.019,4712.02225371223,238.74480188899415,0.0,0
124,"[0.8238312323016206, 0.4125214113235334, 1.0, 0.5390991564848815, 0.32900564073862004, 0.6845459837813115, 1.0, 0.3994297816313876, 1.0, 1.0]","[5, 3, 1, 2, 4, [1.5, 1.2114385302394481]]",-12.173151969909668,0.088,5117.481962186355,112.80844095465412,1.0,0
125,"[0.46241592619124483, 0.7449340619887446, 0.8043838141272082, 0.9330020773525397, 0.48611250152940294, 0.0, 0.3729551688884196, 0.2483848204554058, 0.7076224945523589, 1.0]","[5, 4, 1, 2, 3, [1.4424610083226705, 1.0957299571929715]]",-22.711118698120117,0.015,4918.094249534689,21.953726278955003,0.0,0
126,"[0.36524833060587036, 0.8273195177430245, 0.600063172764366, 0.8826704412250758, 0.15727087765125272, 0.4334016221322833, 0.14370042243605888, 0.5405219774065093, 0.5526027640128514, 0.49018436804213306]","[3, 1, 5, 2, 4, [1.1038312375994352, 1.4061205124996583]]",-39.68397903442383,0.47,4403.569088509392,-107.31250556976948,0.0,1
127,"[0.5217610548588111, 0.6937579122776212, 0.6041978122018847, 0.3624721674518463, 0.38093040556869745, 0.5751867523030073, 0.6815879212017749, 0.5997013840836107, 0.36132047988554267, 0.0]","[5, 2, 3, 1, 4, [1.0, 1.0811617585799846]]",-25.162948608398438,0.065,4116.3420121480785,108.66048271482993,1.0,0
128,"[0.5861967502753053, 0.7268830035465804, 0.9517768527357023, 0.9137869021322923, 0.5634266344361284, 0.6358765559618245, 0.7659328599526053, 0.6138189981046039, 0.6601802385251851, 1.0]","[4, 5, 2, 3, 1, [1.0, 1.2944212618458322]]",-32.77392578125,0.008,3418.973700292344,152.10381627069415,1.0,0
129,"[0.5059175378272611, 0.6222704839572111, 0.534123266434864, 0.7171155473483941, 0.9133241964472859, 0.6792263539220786, 0.7439801997932293, 0.6871954815501383, 0.6552899103281369, 0.7647979640705286]","[4, 5, 2, 1, 3, [1.0, 1.0419558939231037]]",-17.456722259521484,0.011,1930.083954990263,203.15065847931783,2.0,0
130,"[0.31506636466756216, 0.773801813065108, 0.3466127827572317, 0.8496443849410519, 0.7089250189864124, 0.5740042689916126, 0.7270665956308041, 0.5644441720715018, 0.40825139433626995, 0.9281160962683359]","[5, 4, 3, 2, 1, [1.3388228560116069, 1.3422332393980232]]",-28.51004409790039,0.1,4599.65776906968,197.06189806094272,1.0,0
131,"[0.8211388202361857, 0.5969739086302144, 0.9729257708801209, 0.5626452258685772, 1.0, 0.09947746473735075, 0.6684767826089185, 0.8113574660943431, 0.8374756489757644, 1.0]","[3, 5, 1, 4, 2, [1.1746840289079095, 1.3283409080336248]]",-44.7349739074707,0.009,4363.38340178293,-35.41414425730011,0.0,1
132,"[0.4236799291798182, 0.6671063683578736, 0.8530617290229476, 0.9227881684707339, 0.38912692335940846, 0.7407661947129587, 0.6651307231633452, 0.47984605258604907, 0.7499004980802114, 0.0]","[2, 1, 4, 5, 3, [1.0, 1.269334911849928]]",-39.05562973022461,0.046,5052.937312410613,-172.8393693530292,1.0,0
133,"[0.8204216326666945, 0.8252854334643998, 0.8461231725304749, 0.9051717251171378, 1.0, 0.36179327925187993, 0.5733287344468984, 0.3342606448588381, 0.43712502381431156, 0.3910231131830567]","[4, 5, 3, 2, 1, [1.0313092356709066, 1.406613097385259]]",-13.605915069580078,0.001,2831.1025230224163,189.22644895627485,0.0,0
134,"[0.5709854639496252, 0.17631181218873648, 0.5633477193426959, 0.868004934348342, 0.485165416368876, 0.6424634272739816, 1.0, 1.0, 0.7039682025999386, 0.025253893222875502]","[1, 2, 3, 4, 5, [1.0, 1.3715695788208793]]",-44.15502166748047,0.384,4949.24221257612,-253.5293241438656,1.0,0
135,"[0.4575336811626399, 0.321289325922936, 1.0, 1.0, 0.5431169059556964, 0.8026127387760137, 0.9972675436475186, 0.9705181263336613, 0.8506907923865381, 0.0671793115345763]","[4, 2, 5, 3, 1, [1.2242475784531044, 1.1919377738018992]]",-42.43703079223633,0.098,6064.99000188516,52.28977387702716,1.0,0
136,"[0.45980510192803997, 0.6816032510372987, 0.42685167434267574, 0.40133988716142527, 0.4898311688882972, 0.48266398101186825, 0.4018128981671285, 0.48149709370741234, 0.47238586274381406, 0.2586891267487196]","[1, 2, 4, 5, 3, [1.0, 1.0]]",-12.393705368041992,0.041,2893.106315945663,206.85052179425003,0.0,0
137,"[0.5512869967436852, 0.08503833738331373, 0.23531397717505137, 1.0, 0.1615264129430938, 0.6097538411778518, 0.5721920193192622, 0.8179020235116604, 0.3039057761786376, 0.9129569251209215]","[3, 4, 1, 2, 5, [1.0303708009509678, 1.4158701885363776]]",-38.882328033447266,0.917,5460.349237847435,51.44694969008219,0.0,0
138,"[0.7292501341358936, 0.4919835173840285, 0.7995702904705283, 0.7759248824908277, 0.9499359298469542, 0.5181480221414896, 0.7905658542465341, 0.9946791379564953, 0.8780587384134765, 0.9743534792261063]","[5, 4, 1, 3, 2, [1.0, 1.0]]",-23.7598934173584,0.012,2448.1344868763877,53.67969425798958,0.0,0
139,"[0.649533270212255, 0.39090451338765053, 0.8803504132941986, 0.42668685063230477, 0.9999352952039369, 0.0, 0.8638164527343581, 0.7353403033834545, 0.6353770989125346, 0.608906693043433]","[1, 5, 3, 4, 2, [1.1299792571175629, 1.158809603952455]]",-38.076290130615234,0.044,4711.268727783711,-38.04499693041362,1.0,0
140,"[0.45868004300308185, 0.4169792076709714, 0.6239279713802346, 0.8879334936872486, 0.719056350400796, 0.5866829826052522, 0.8696142336083201, 0.9181595683211641, 0.8657731642133116, 0.9841500656412007]","[1, 3, 4, 5, 2, [1.0, 1.0]]",-25.439626693725586,0.034,3083.1417990161026,59.04141096338026,0.0,0
141,"[0.44171501398820934, 0.7598619817289821, 0.47035738187854026, 0.9979158775013302, 0.3975525401164927, 0.36906634639560115, 0.3484824324274509, 0.3189522922343539, 0.5405108130328011, 0.15516113760399428]","[4, 3, 2, 5, 1, [1.0014049318976062, 1.19805824586863]]",-25.71375846862793,0.041,3583.020231567405,155.79799859004135,0.0,0
142,"[0.804873144204005, 1.0, 0.6408200839866216, 0.951550274681447, 0.947021524997933, 0.0, 0.317941028673324, 0.12741903519046238, 0.2858412121241852, 1.0]","[1, 2, 5, 3, 4, [1.0118688140926375, 1.5]]",-36.6899528503418,0.006,6408.1076738166785,155.13660032483233,1.0,0
143,"[0.8128101047830324, 1.0, 0.8694468254389507, 0.8939317201569725, 0.8102580385751577, 0.0, 0.09116142178325552, 1.0, 0.0, 0.0]","[4, 2, 3, 1, 5, [1.1657377024367515, 1.1941817586641095]]",-0.5783137083053589,0.001,5478.122418921935,247.74659885464558,0.0,0
144,"[0.4752790086283553, 0.4398078491594156, 0.6471164072739605, 0.5504330923353669, 1.0, 0.6957153352717395, 0.8038908033204683, 1.0, 0.5908138548465813, 0.9448710543292218]","[1, 3, 5, 2, 4, [1.0, 1.0]]",-25.49991798400879,0.026,3551.5048408264047,62.264249252431256,0.0,0
145,"[0.5115616626196259, 1.0, 0.44247702141942286, 0.4476979107175129, 0.40349197765187794, 0.41303364846006546, 0.0, 0.0, 1.0, 0.0]","[4, 5, 2, 1, 3, [1.1458715719622306, 1.5]]",-44.49943161010742,0.04,5857.718244715597,187.02557680482127,0.0,0
146,"[0.3980121182793816, 0.8499043361855975, 0.5920007070218426, 1.0, 0.3874440234623764, 0.9101807270545225, 0.16138789681906052, 0.7303551645754764, 1.0, 1.0]","[4, 5, 3, 1, 2, [1.0002254734768004, 1.022904196046234]]",-44.638858795166016,0.049,3521.6589436253676,101.27008298869177,0.0,0
147,"[0.41021797609072397, 0.06408163726566546, 0.6677105164877616, 0.6053802896174418, 0.5700975963818431, 0.39326360938851274, 0.8889982524217378, 0.44510805207985105, 0.0, 0.48183501484697794]","[4, 5, 1, 3, 2, [1.4498327479404902, 1.1146277717143682]]",-32.79640579223633,1.0,5126.98185928137,78.17909581226724,0.0,0
148,"[0.33084037249320003, 0.8893500797416722, 0.570542309591481, 0.9845224583396743, 0.49776198029449786, 1.0, 0.15771740997249564, 0.18501025358310755, 1.0, 0.0]","[4, 1, 5, 3, 2, [1.1102697742646273, 1.5]]",-16.910890579223633,0.086,4503.075858399027,-79.3481709957835,1.0,0
149,"[0.6553717871196842, 0.9985865190833705, 0.3686802563888272, 0.5282913600036266, 0.8377555360456161, 0.6464823427120197, 0.677580649930089, 0.7795314831286297, 0.5925433739515396, 0.8219420370876466]","[5, 2, 1, 4, 3, [1.0141108395482799, 1.0]]",-26.46046257019043,0.062,1992.0618173884639,21.912660713954722,2.0,0
150,"[0.6171533807668986, 0.9156997870283369, 0.3455825956475665, 0.8311099486822384, 0.9329794970661958, 0.5116327441003066, 0.6704535008080129, 0.6821031533621088, 0.6424978385164821, 0.5200090270812081]","[4, 5, 1, 2, 3, [1.0, 1.1262192182345632]]",-31.502775192260742,0.075,3159.9808036963645,103.51879030988121,1.0,0
151,"[0.558070550977176, 0.48281398533878883, 0.8607401893124155, 0.48464379314590017, 0.4956521927268868, 0.7455154586078065, 0.505708588698544, 0.7754716059114263, 1.0, 1.0]","[4, 5, 1, 2, 3, [1.0, 1.0]]",-12.412240982055664,0.013,2506.738488707848,233.6528508383486,1.0,0
152,"[0.7981900962852913, 1.0, 0.6962603146707452, 0.911380655545333, 0.89380976646338, 0.6207314927033979, 0.5221318909647629, 0.5496874781877311, 0.8106252903727029, 0.7220307681492046]","[2, 1, 3, 5, 4, [1.0, 1.0]]",-16.96385383605957,0.003,1965.3182624073133,101.46795876840912,2.0,0
153,"[0.629475969536904, 0.542900991260386, 0.6463099296240365, 0.39824195478240004, 0.964161334480435, 0.6590636092689527, 0.2868733616697272, 0.6543568638400549, 0.7233891277884973, 0.8716088068725414]","[2, 1, 5, 3, 4, [1.0, 1.1543292178381026]]",-31.982078552246094,0.041,4002.653286307396,222.8676604829653,2.0,0
154,"[0.38138366875251856, 0.36335113935632984, 0.5440767917782442, 0.9083487758075962, 0.6292628132406743, 0.7560670225380649, 0.4940658050571554, 0.8806687041314434, 0.8630330011896649, 0.620336924225905]","[5, 1, 3, 4, 2, [1.0042155809294184, 1.0140333370869479]]",-28.326753616333008,0.065,3423.3966374541646,-89.53977906978827,1.0,0
155,"[0.47656504956666124, 0.9499363280735341, 0.4479663952145537, 0.6304087086737762, 0.576530621730334, 0.9219808023094936, 0.6018897604592023, 0.8064299230817272, 1.0, 1.0]","[4, 3, 2, 1, 5, [1.0, 1.0]]",-19.47239875793457,0.024,3126.426185028396,162.20408639571207,0.0,0
156,"[0.09738149498293451, 0.8005079156559967, 0.6123894770201959, 0.2910026506105987, 0.8637855208380456, 0.4897137708286811, 0.505954915729818, 0.3668421035322776, 0.09485895690113605, 0.9106235180522417]","[1, 2, 3, 5, 4, [1.3993991951372688, 1.2671758427990238]]",-52.10624694824219,0.82,6749.2808208030665,-137.94239837914358,0.0,1
157,"[0.6605175720616145, 0.9500299311090927, 0.43493130709057126, 0.4044097120102689, 0.8408480078499666, 0.6785196455486672, 0.6425224311429601, 0.5594675608151122, 0.7278683689536184, 0.89724425229523]","[5, 2, 1, 3, 4, [1.0, 1.031626857779162]]",-29.295574188232422,0.04,2005.6346516537628,-33.237786489321536,1.0,0
158,"[0.6991752827042381, 0.7157586030386948, 0.720328333722811, 0.39066279256975817, 0.9591549750360938, 0.5892901563116317, 0.9087491986062843, 0.9262181962818075, 0.8355033701723281, 0.969458443552]","[4, 5, 3, 1, 2, [1.1220915229971118, 1.0]]",-21.4945125579834,0.044,3723.211319432072,221.90562080078442,0.0,0
159,"[0.4468383875109719, 0.44688959898592384, 0.6997338889599979, 0.4870038223633343, 0.921357379590301, 0.7918426957152866, 0.28021957549122495, 0.5641836351266317, 0.5868997191626885, 0.26876990263265454]","[4, 5, 1, 2, 3, [1.0298771730179668, 1.0110956141092522]]",-29.278915405273438,0.024,4708.997360387293,-96.06613955525654,0.0,1
160,"[0.4274675175143365, 0.7088666750337023, 0.9904504338907021, 0.8787553414227031, 0.6118148725448859, 0.7503836611640586, 0.2323242220710017, 0.252782982507312, 0.4440598554539714, 0.33048172988053554]","[2, 1, 3, 4, 5, [1.0242921380710657, 1.0434814188588084]]",-26.98013687133789,0.031,4538.034104317614,21.942231719471778,0.0,0
161,"[0.761529132738653, 0.9270124030667934, 0.8162737616439664, 0.9031330525974497, 0.9477030066479359, 0.6515329735914385, 0.6915529645383591, 0.49379547199197965, 0.49312008597459095, 0.4981349541360544]","[1, 4, 5, 2, 3, [1.0, 1.2010137955433178]]",-7.529623985290527,0.001,2129.1425846981397,177.24875559663937,1.0,0
162,"[0.8263771315422895, 0.5993392624534406, 0.9967051501318331, 0.6042144176266614, 0.5241587791326127, 0.6284614943976975, 0.9467929038053903, 0.8046195510635559, 0.846035988230583, 0.43655370213309974]","[1, 2, 4, 5, 3, [1.0, 1.2904757619717615]]",-41.01620101928711,0.009,3654.111621734213,83.87703193573273,2.0,0
