eval_id,x,hub,f1,f2,f3,g1,g2,feasible
0,"[0.294620156288147, 0.43293657898902893, 0.5364921689033508, 0.855319082736969, 0.500087559223175, 0.044696200639009476, 0.4569723904132843, 0.09158452600240707, 0.7359578609466553, 0.12867507338523865]","[1.498428076505661, 1.2296863943338394]",-17.1202392578125,0.121,3209.9840171677884,165.3822206583573,1.0,0
1,"[0.9215241074562073, 0.6051549911499023, 0.47255849838256836, 0.4296361207962036, 0.26691144704818726, 0.621499240398407, 0.60284024477005, 0.8319576978683472, 0.1682399958372116, 0.8470011353492737]","[1.2220079004764557, 1.3868079781532288]",-33.751739501953125,0.162,3464.5071680550636,-91.6574699615121,1.0,0
2,"[0.7496128082275391, 0.018344398587942123, 0.8670985102653503, 0.5706703662872314, 0.24566122889518738, 0.8297162055969238, 0.029454361647367477, 0.5061637759208679, 0.40820351243019104, 0.5429730415344238]","[1.0179255586117506, 1.3186265230178833]",-40.52136993408203,1.0,3545.8632453769765,-268.32016975145666,1.0,0
3,"[0.12261346727609634, 0.9396623969078064, 0.17316053807735443, 0.14498743414878845, 0.9792835712432861, 0.2500600516796112, 0.9107328653335571, 0.2582213580608368, 0.9998548030853271, 0.4497910737991333]","[1.26507169008255, 1.032606314867735]",-48.83168029785156,0.656,4005.2120509540687,166.66469962501478,2.0,0
4,"[0.1749304234981537, 0.1783798784017563, 0.345037579536438, 0.011254683136940002, 0.8220314979553223, 0.1509232223033905, 0.21149568259716034, 0.6397650241851807, 0.30790606141090393, 0.9807438254356384]","[1.0836907401680946, 1.100168451666832]",-46.3703498840332,1.0,2645.1806044562936,150.88334477354744,1.0,0
5,"[0.5480502247810364, 0.8499420285224915, 0.6639779210090637, 0.7106174826622009, 0.08644651621580124, 0.6983833312988281, 0.8458717465400696, 0.3761994540691376, 0.8501675128936768, 0.012570313178002834]","[1.3208270370960236, 1.2516747415065765]",-48.12748718261719,0.905,3347.1291682257765,19.684397531969665,1.0,0
6,"[0.8447668552398682, 0.28046542406082153, 0.050686247646808624, 0.2890750765800476, 0.4241744577884674, 0.9755188822746277, 0.2707959711551666, 0.20761524140834808, 0.6023762822151184, 0.3159574568271637]","[1.431198000907898, 1.4491210281848907]",-45.623844146728516,1.0,3547.910562875405,0.9389608947348052,1.0,0
7,"[0.47179585695266724, 0.7029279470443726, 0.9896213412284851, 0.9884378910064697, 0.6592903733253479, 0.4289587736129761, 0.6718364953994751, 0.9636152386665344, 0.05180634930729866, 0.6592922210693359]","[1.1608815044164658, 1.1687161177396774]",-47.05290222167969,0.014,2763.8382163794417,176.32607547976193,2.0,0
8,"[0.42746859788894653, 0.09878870844841003, 0.11683733016252518, 0.6276111006736755, 0.3520072102546692, 0.31472882628440857, 0.17123056948184967, 0.6986119747161865, 0.3252432644367218, 0.4146767258644104]","[1.1374582052230835, 1.1983808428049088]",-16.842159271240234,0.811,3427.7843361361174,43.27576688872662,0.0,0
9,"[0.8043774366378784, 0.9275774359703064, 0.9229599237442017, 0.09230896830558777, 0.6183599233627319, 0.7694352865219116, 0.7713983058929443, 0.442642480134964, 0.7664393782615662, 0.5705190300941467]","[1.392533302307129, 1.4179756939411163]",-39.08319854736328,0.86,3470.1190461001997,46.6426580580011,1.0,0
10,"[0.6011360287666321, 0.4499043822288513, 0.2862040400505066, 0.9073845148086548, 0.8944587707519531, 0.560721218585968, 0.3462478518486023, 0.14150775969028473, 0.5298556089401245, 0.7572145462036133]","[1.344700425863266, 1.3499172627925873]",-26.977432250976562,0.134,3007.329638666233,-127.539648181276,1.0,0
11,"[0.2241394817829132, 0.5276403427124023, 0.7223318815231323, 0.3720824122428894, 0.12760618329048157, 0.10889886319637299, 0.7111231684684753, 0.905042827129364, 0.06571796536445618, 0.22651825845241547]","[1.1228513941168785, 1.0014237938448787]",-39.494564056396484,0.626,2702.3166766756094,-1.599294604172428,1.0,0
12,"[0.04215344041585922, 0.35236480832099915, 0.8004589080810547, 0.47162961959838867, 0.03283977881073952, 0.4892847537994385, 0.41036152839660645, 0.02510896697640419, 0.6326670050621033, 0.6944980025291443]","[1.2881515622138977, 1.0688638538122177]",-48.205440521240234,1.0,3824.067465416988,-90.37072891530806,0.0,1
13,"[0.6652780771255493, 0.6798566579818726, 0.23933343589305878, 0.8113732933998108, 0.7977564334869385, 0.9108031392097473, 0.529829740524292, 0.77302086353302, 0.2128913700580597, 0.28880828619003296]","[1.0567811243236065, 1.2828434109687805]",-47.689910888671875,0.21,2857.388544335805,123.45387713256216,0.0,0
14,"[0.993164598941803, 0.1887558549642563, 0.5948376655578613, 0.1889341175556183, 0.7131068110466003, 0.6341665983200073, 0.10343948751688004, 0.5646427273750305, 0.45730283856391907, 0.10244837403297424]","[1.1984016448259354, 1.4804108142852783]",-41.947853088378906,0.34,4209.8433645290015,-337.76642885659385,1.0,0
15,"[0.3701963424682617, 0.7673004269599915, 0.41371649503707886, 0.5286778211593628, 0.44872817397117615, 0.21171721816062927, 0.9563691020011902, 0.324300080537796, 0.8843950033187866, 0.8832974433898926]","[1.4590918123722076, 1.1375326365232468]",-37.00559997558594,0.062,2875.157531158901,118.73936501750202,0.0,0
16,"[0.3316723704338074, 0.22470295429229736, 0.8896950483322144, 0.25933387875556946, 0.9679564237594604, 0.8769660592079163, 0.5834329128265381, 0.6239256858825684, 0.7895814180374146, 0.060792699456214905]","[1.4464548230171204, 1.1223499178886414]",-45.33713150024414,0.235,3751.6373942232826,62.93302543653925,1.0,0
17,"[0.9547921419143677, 0.8036138415336609, 0.07197728008031845, 0.9586356282234192, 0.20156946778297424, 0.4567183256149292, 0.4841959774494171, 0.36011698842048645, 0.3645702004432678, 0.9676183462142944]","[1.2071478962898254, 1.2758054733276367]",-44.159523010253906,1.0,4110.320907676573,98.28779380930874,0.0,0
18,"[0.626508891582489, 0.327651709318161, 0.716532289981842, 0.04106050729751587, 0.2858566641807556, 0.24843814969062805, 0.8991343379020691, 0.03650655969977379, 0.12020445615053177, 0.6420982480049133]","[1.0362074077129364, 1.453360140323639]",-27.726327896118164,1.0,4145.421218880677,-131.7611768784946,1.0,0
19,"[0.0035378634929656982, 0.6557537317276001, 0.27637848258018494, 0.740362286567688, 0.5526745915412903, 0.6716616153717041, 0.033236682415008545, 0.7922558188438416, 0.5378991961479187, 0.3604319393634796]","[1.3048340380191803, 1.1788032054901123]",-46.47129821777344,1.0,3777.2102547397963,-178.50346390278366,0.0,1
20,"[0.2003859579563141, 0.480354368686676, 0.1982557475566864, 0.6033336520195007, 0.6474443078041077, 0.8020484447479248, 0.8418490886688232, 0.16815464198589325, 0.2210589051246643, 0.8298760652542114]","[1.096662886440754, 1.2352645099163055]",-41.23979949951172,0.303,3457.174411603687,-27.19447522559932,1.0,0
21,"[0.5772899389266968, 0.5577239990234375, 0.7634119391441345, 0.17771171033382416, 0.3825547397136688, 0.34852102398872375, 0.2233421802520752, 0.9082807302474976, 0.6870294809341431, 0.17320320010185242]","[1.3748111724853516, 1.3982416093349457]",-43.34051513671875,0.378,3676.601175806965,40.837556778824506,0.0,0
22,"[0.7803787589073181, 0.06491615623235703, 0.4001047909259796, 0.8225911855697632, 0.10682594776153564, 0.07144869863986969, 0.6443650126457214, 0.7419095635414124, 0.9235979914665222, 0.49808233976364136]","[1.3894172608852386, 1.3414221107959747]",-40.37324905395508,1.0,4060.182599311016,-1.610527695301414,1.0,0
23,"[0.4033794403076172, 0.8930945992469788, 0.5928240418434143, 0.3969692885875702, 0.871231198310852, 0.5239534974098206, 0.2904435694217682, 0.4937277138233185, 0.48056888580322266, 0.5299012064933777]","[1.1444950252771378, 1.0573436319828033]",-26.93453025817871,0.041,2251.518795757537,178.90804681714815,0.0,0
24,"[0.44889581203460693, 0.3050686717033386, 0.46675965189933777, 0.2197052240371704, 0.1790069043636322, 0.7319945096969604, 0.7908056378364563, 0.22686298191547394, 0.1446319967508316, 0.27063775062561035]","[1.1831408441066742, 1.0911864340305328]",-34.8762092590332,0.374,3118.342713244403,31.310093372010073,1.0,0
25,"[0.8220204710960388, 0.7271648645401001, 0.5266664028167725, 0.5593878626823425, 0.9121488332748413, 0.18372121453285217, 0.14400699734687805, 0.975014328956604, 0.6970348954200745, 0.739949107170105]","[1.412828952074051, 1.3071077167987823]",-44.33902359008789,0.009,3430.1566909054213,80.611927950173,1.0,0
26,"[0.524907112121582, 0.14254964888095856, 0.1398949921131134, 0.4409159719944, 0.575035035610199, 0.39249420166015625, 0.7227216958999634, 0.6755728125572205, 0.9448413848876953, 0.9324963688850403]","[1.3356388807296753, 1.4845393598079681]",-33.655399322509766,0.552,3285.933055874733,173.29485753851785,0.0,0
27,"[0.15193888545036316, 0.8135015368461609, 0.8222386837005615, 0.7805986404418945, 0.34137803316116333, 0.9377617239952087, 0.34246551990509033, 0.43547722697257996, 0.40074700117111206, 0.08834628015756607]","[1.0727705880999565, 1.1475166976451874]",-45.13848876953125,0.49,3731.542467543107,161.6300353260296,0.0,0
28,"[0.08323398232460022, 0.05234289914369583, 0.650365948677063, 0.8756292462348938, 0.49863341450691223, 0.5886258482933044, 0.5338523983955383, 0.5572209358215332, 0.8425870537757874, 0.6197868585586548]","[1.2659671008586884, 1.2041000723838806]",-32.980194091796875,1.0,2565.253871979954,147.19448240787167,1.0,0
29,"[0.7101427912712097, 0.9740272164344788, 0.3430246412754059, 0.34038814902305603, 0.7342454791069031, 0.01116228848695755, 0.3985150456428528, 0.30150219798088074, 0.2530165910720825, 0.40062829852104187]","[1.0131084136664867, 1.429542899131775]",-35.64244842529297,0.077,3523.150236120856,171.0720826077029,1.0,0
30,"[0.8819015026092529, 0.4023514688014984, 0.948543906211853, 0.659308910369873, 0.7548891305923462, 0.28773990273475647, 0.9838405847549438, 0.09484681487083435, 0.013007329776883125, 0.2084166556596756]","[1.2464650124311447, 1.3726022839546204]",-25.13827896118164,0.04,3909.94606098324,2.4232934227855765,0.0,0
31,"[0.25490492582321167, 0.5751800537109375, 0.013638578355312347, 0.12406785041093826, 0.01979982666671276, 0.8662561178207397, 0.08379187434911728, 0.8586249947547913, 0.5786442756652832, 0.8027192950248718]","[1.4700496792793274, 1.0260580778121948]",-31.069026947021484,1.0,4066.622350749058,158.26063059978293,0.0,0
32,"[0.2807096242904663, 0.014829834923148155, 0.30508339405059814, 0.38402727246284485, 0.6769217848777771, 0.9544921517372131, 0.8838422298431396, 0.9888555407524109, 0.3495970368385315, 0.167482390999794]","[1.3182778656482697, 1.291426658630371]",-35.190704345703125,1.0,3888.6196610992133,181.7843073363684,0.0,0
33,"[0.9037122130393982, 0.968572735786438, 0.7488998770713806, 0.8330848813056946, 0.4105728268623352, 0.37576666474342346, 0.05048967897891998, 0.24482129514217377, 0.8048292398452759, 0.8233324289321899]","[1.086789220571518, 1.0754936337471008]",-28.81720733642578,0.036,2874.6217214033077,-85.93789255575837,1.0,0
34,"[0.7005319595336914, 0.4127994775772095, 0.10431420058012009, 0.16673044860363007, 0.07685305923223495, 0.16895894706249237, 0.567215621471405, 0.4209636151790619, 0.5531088709831238, 0.5041609406471252]","[1.1658415794372559, 1.1319553852081299]",-24.705839157104492,0.992,3115.0150805716876,105.98101596263058,1.0,0
35,"[0.07744165509939194, 0.615520179271698, 0.9183693528175354, 0.6157881021499634, 0.8437094688415527, 0.7467539310455322, 0.498452365398407, 0.6574324369430542, 0.10520841181278229, 0.47347214818000793]","[1.426665186882019, 1.468974530696869]",-43.991336822509766,0.984,3952.4924261141045,-78.88558702077472,0.0,1
36,"[0.1268397718667984, 0.2527656853199005, 0.621492326259613, 0.7279087901115417, 0.9970653057098389, 0.8497664928436279, 0.6273772716522217, 0.28735479712486267, 0.671056866645813, 0.941451907157898]","[1.2326442450284958, 1.4138635694980621]",-51.67914581298828,0.629,3400.4869898704383,-173.94012066650276,1.0,0
37,"[0.5038706660270691, 0.7052422165870667, 0.4324347972869873, 0.05204272270202637, 0.23215246200561523, 0.30422860383987427, 0.30548596382141113, 0.5394466519355774, 0.2372451275587082, 0.035754650831222534]","[1.487364500761032, 1.1884091198444366]",-43.94369888305664,1.0,3798.225481720054,-83.62243705402324,0.0,1
38,"[0.8318183422088623, 0.16729122400283813, 0.795772135257721, 0.9481428861618042, 0.25722798705101013, 0.025683782994747162, 0.8278462290763855, 0.8728325366973877, 0.496793270111084, 0.35526174306869507]","[1.2519634366035461, 1.010495038703084]",-57.98660659790039,0.426,4131.058460880892,-424.22128880268406,1.0,0
39,"[0.45494383573532104, 0.8707900047302246, 0.22695423662662506, 0.2722768485546112, 0.5216104388237, 0.5741053223609924, 0.23929040133953094, 0.1131713017821312, 0.9076482653617859, 0.636103093624115]","[1.030484490096569, 1.357035607099533]",-60.171875,0.232,3973.087717303792,100.26930063637826,0.0,0
40,"[0.38229721784591675, 0.45442548394203186, 0.8541176319122314, 0.09403527528047562, 0.46609729528427124, 0.6864432096481323, 0.7399080395698547, 0.3459402620792389, 0.7123361229896545, 0.37586545944213867]","[1.053987804800272, 1.2602426707744598]",-39.974735260009766,0.846,3139.849544072758,102.3632770312212,0.0,0
41,"[0.755294919013977, 0.501628577709198, 0.16811223328113556, 0.6839620471000671, 0.6992772221565247, 0.23365943133831024, 0.327224999666214, 0.6055709719657898, 0.12960541248321533, 0.5941992998123169]","[1.2914941906929016, 1.106783002614975]",-33.461753845214844,0.425,3241.405736475496,41.74024567068122,1.0,0
42,"[0.5833227038383484, 0.11797923594713211, 0.5548527240753174, 0.31622257828712463, 0.7879064083099365, 0.43999865651130676, 0.8051286935806274, 0.8063724040985107, 0.38568228483200073, 0.7960229516029358]","[1.4642960131168365, 1.1631236374378204]",-38.26627731323242,0.686,3466.2851887336947,-136.80172926681547,1.0,0
43,"[0.21022962033748627, 0.914251446723938, 0.49860769510269165, 0.9061493873596191, 0.05428788438439369, 0.8936828970909119, 0.1277381330728531, 0.05431107059121132, 0.9601197242736816, 0.20284846425056458]","[1.1936247050762177, 1.437669426202774]",-68.82946014404297,1.0,4758.7376027078535,-451.4591095260125,0.0,1
44,"[0.02530280500650406, 0.21550902724266052, 0.04548065736889839, 0.7500775456428528, 0.14512944221496582, 0.5094212889671326, 0.9988124966621399, 0.9227636456489563, 0.26927149295806885, 0.7338012456893921]","[1.4029254913330078, 1.3826805353164673]",-41.09553527832031,1.0,4441.469356906789,-58.43151170023492,0.0,1
45,"[0.6523288488388062, 0.7620253562927246, 0.976723313331604, 0.465080589056015, 0.8807182312011719, 0.08597996830940247, 0.06685953587293625, 0.1863253265619278, 0.826545774936676, 0.2656202018260956]","[1.1266387850046158, 1.2196994423866272]",-16.020946502685547,0.015,3225.0850913027452,66.41783261037367,1.0,0
46,"[0.9489845633506775, 0.3644599914550781, 0.3712344765663147, 0.534733772277832, 0.6084161400794983, 0.36499136686325073, 0.5498710870742798, 0.4799171984195709, 0.5626411437988281, 0.06315559893846512]","[1.109987273812294, 1.0416623316705227]",-33.461158752441406,0.063,3084.393730402941,134.86591967929343,0.0,0
47,"[0.32210731506347656, 0.6619072556495667, 0.6822384595870972, 0.24973684549331665, 0.3733040392398834, 0.7855790853500366, 0.3844567835330963, 0.7239209413528442, 0.02928512543439865, 0.9064825773239136]","[1.35701522231102, 1.3257295489311218]",-24.94441032409668,0.193,3797.3893513324238,33.17476427512142,1.0,0
48,"[0.34510546922683716, 0.3304624557495117, 0.14278319478034973, 0.9798904061317444, 0.853591799736023, 0.12366423010826111, 0.015205653384327888, 0.46066561341285706, 0.1844872534275055, 0.021498046815395355]","[1.3619470596313477, 1.4336552023887634]",-34.235107421875,0.534,4222.699859888055,69.59750583255268,0.0,0
49,"[0.972136378288269, 0.6275433897972107, 0.8325713276863098, 0.303963303565979, 0.12043842673301697, 0.5459567904472351, 0.926927387714386, 0.7125104665756226, 0.7199242115020752, 0.9908016324043274]","[1.1089776754379272, 1.2140716165304184]",-26.431005477905273,0.669,2976.38676751543,-110.16013192264302,1.0,0
50,"[0.4109554706200567, 0.7036821698066535, 0.5931836047117673, 0.7455152249866557, 0.8403884128190536, 0.4567630527084674, 0.829564263540549, 0.8636633188146499, 0.449054284371848, 0.3345220812919035]","[1.043993601756219, 1.1496977222003064]",-22.67753791809082,0.036,2415.038347673087,59.268097791668424,1.0,0
