eval_id,x,hub,f1,f2,f3,g1,g2,feasible
78,"[0.8270938070133592, 0.4653517170757224, 0.9606887020277379, 0.9366989347480371, 0.9002654171528618, 0.9083534610543227, 0.14704654594174182, 0.6483341011050769, 0.7411145400827215, 0.5287591672457896]","[1.2646104928313828, 1.100715454268475]",-24.55278205871582,0.015,2477.249859300417,92.28206183711467,0.0,0
79,"[0.16078650452811283, 0.7831343292771509, 0.1496055765932932, 0.7281969713021883, 0.07706848791542142, 0.41225211081351676, 0.024011331493556054, 0.6603726714939671, 0.2929158759379945, 0.46770008428541465]","[1.1432243599952372, 1.257887216321325]",-47.15103530883789,0.989,3684.978828808002,84.64324196968613,1.0,0
80,"[0.6576467600079774, 0.16691335878547553, 0.7770490207042496, 0.7825153662907529, 0.9421656316593494, 0.38069524000658606, 0.8731312620415899, 0.09368549297431539, 0.993906309433891, 0.21220747485396863]","[1.1869245722053186, 1.0467517273872962]",-48.436607360839844,0.428,3625.109462449814,-86.74822339428209,1.0,0
81,"[0.8351417342075574, 0.4859329784263382, 0.9624014436858985, 0.14461570487334963, 0.8918217642332203, 0.35954611893234156, 0.2362906836924623, 0.6571231551575867, 0.030188469259489592, 0.5254697248274498]","[1.2368025940330687, 1.0242525662910593]",-27.278583526611328,0.523,2586.8097183372383,3.037315439815444,0.0,0
82,"[0.4341822332207885, 0.3049191826586233, 0.24864819916465264, 0.9302937489130779, 0.5982968449905018, 0.1541575029427562, 0.7571316253352183, 0.36956669018657895, 0.5988506638162991, 0.3799349341788377]","[1.319272926550482, 1.340968518786803]",-37.273170471191406,0.195,3650.967636248258,-213.19857193399173,1.0,0
83,"[0.28353426632010625, 0.8310576876132559, 0.6181307496852578, 0.6052685945074544, 0.21800593004626811, 0.25396254580418, 0.3953770523791057, 0.03387269818171201, 0.054731143300722596, 0.662682068619064]","[1.1582392801342682, 1.3601222380152485]",-33.83938980102539,0.25,3740.407481003099,211.15824037739782,1.0,0
84,"[0.07482644255422188, 0.7401312499629299, 0.21417883012053884, 0.8695515555783495, 0.9065322424574986, 0.6893133058623288, 0.3942866712901717, 0.025647897127963226, 0.7611131728418318, 0.562817570968351]","[1.0411456247047635, 1.2853685934513344]",-49.68520736694336,1.0,3850.945695644746,-84.18737811817425,1.0,0
85,"[0.006155669335288327, 0.4513766078981988, 0.613256681670192, 0.8026586252465906, 0.2906059077682427, 0.23204551611998447, 0.33109368071345846, 0.05919464671039454, 0.9314994667781543, 0.8806350809002281]","[1.301068085090655, 1.037293712110982]",-43.21495819091797,1.0,3948.640315186136,-275.39464535419347,0.0,1
86,"[0.08362765145734896, 0.9320824085782379, 0.12499955865727308, 0.14566874185476875, 0.7854702016115908, 0.3015314021630472, 0.4115541827996497, 0.4100234308800571, 0.70006605596892, 0.47233225860496875]","[1.4061025075631228, 1.247969572093838]",-24.60380744934082,0.924,3650.634637126619,58.480797975872406,0.0,0
87,"[0.29045961628587613, 0.19457688761579417, 0.7550132519180535, 0.2195079915141478, 0.6089078108765937, 0.6014041791288685, 0.9632475898482437, 0.08962073043795493, 0.2075204227297318, 0.6615530572198147]","[1.1654497424988384, 1.0642914359335942]",-27.09009552001953,0.318,3889.8624874707716,-288.12611603779453,3.0,0
88,"[0.895368602951573, 0.7314763939923757, 0.2225521522559719, 0.09521030422128629, 0.8424122866034477, 0.5699619505238555, 0.9295786250874855, 0.5171815371217462, 0.23087836206189072, 0.13356210614198927]","[1.2089564580628671, 1.3420087443928799]",-56.55819320678711,0.831,4056.8390498495764,-270.2374157065166,0.0,1
89,"[0.0043001907504852666, 0.3953518057604567, 0.4038284511492043, 0.6710113104026503, 0.1949619252207303, 0.8760714488267184, 0.32508812283388366, 0.8268079808374883, 0.8276226232184107, 0.8848800971002195]","[1.1294145388379018, 1.4199328871325525]",-34.77032470703125,1.0,3209.311082569791,-66.1053314787149,1.0,0
90,"[0.23050736777684355, 0.3994430020003472, 0.17768312108581985, 0.484130910594359, 0.07519442630360906, 0.9568421661505032, 0.012996611642042799, 0.4965961443363097, 0.8380952953924874, 0.13251492264908082]","[1.2985509141606901, 1.2655412649666433]",-37.6738166809082,1.0,3970.7381095496075,-214.7385429158499,0.0,1
91,"[0.7575365645348388, 0.6985947417360271, 0.8250134678055777, 0.79328366533945, 0.5828599453946457, 0.3499641877600487, 0.10742835312995902, 0.16381779297574706, 0.8712075744884107, 0.26650062593238233]","[1.447015334919893, 1.1530431715014249]",-26.080219268798828,0.007,2938.4722909421826,21.294078485778357,1.0,0
92,"[0.05725705910185852, 0.2899974830836338, 0.38465057531290003, 0.10368010753270052, 0.4297612930140656, 0.7979429078588656, 0.4138198863286343, 0.49373414724032827, 0.9987729501752127, 0.2153195271485615]","[1.2719573288573056, 1.493878142878495]",-31.80750846862793,1.0,3814.1948525366647,45.540493227556,0.0,0
93,"[0.4957244334967964, 0.5914193066587919, 0.5467064159249725, 0.1152692012378228, 0.716135524315577, 0.9120736349889094, 0.9265763828646507, 0.586668750518576, 0.3525112870284548, 0.6755103035703888]","[1.4723085521771107, 1.4890679297266949]",-29.43845558166504,0.707,3507.4293403042548,90.68895565807577,2.0,0
94,"[0.2829551262065978, 0.9356865558408266, 0.7302890913744294, 0.871837117572774, 0.1674810081672875, 0.9762467026410432, 0.753517706913019, 0.16651737808920697, 0.5401208121935621, 0.11153341754909052]","[1.3622938991803102, 1.297590319686988]",-64.36228942871094,0.426,4281.321082434978,-119.23664640520315,1.0,0
95,"[0.5782871366069361, 0.8472292340199105, 0.7697291933269581, 0.09171535480487203, 0.762139086122917, 0.541465667810765, 0.18878064680754914, 0.3471792790332324, 0.5091940832753937, 0.8588457797698037]","[1.44095143420128, 1.0510510816281533]",-48.49824523925781,0.865,3348.3429407024355,-41.89983683895042,0.0,1
96,"[0.44215445593765246, 0.8435291936572402, 0.6023637298660838, 0.855161877800188, 0.5972601161994129, 0.22303588556876974, 0.5028525707037969, 0.5151548407681276, 0.8940779162131687, 0.3557522738346047]","[1.1174948099766102, 1.3744289851150302]",-25.71955680847168,0.026,2572.997810673447,-13.804421183728152,0.0,1
97,"[0.419580930338459, 0.48435065818854983, 0.976586484833995, 0.6746453961518705, 0.6718489551105283, 0.933888328549897, 0.7162948143876834, 0.9547723756151152, 0.633303004964886, 0.5874149048515857]","[1.142113213265799, 1.1153980418498908]",-15.867923736572266,0.034,1920.466321462161,175.37871734663184,1.0,0
98,"[0.5315023647330197, 0.05905631897829, 0.16828799503434966, 0.7083692223653099, 0.6790112450880074, 0.028343139334361833, 0.16316519791014217, 0.617824345855178, 0.40765415183042697, 0.5889658881432593]","[1.0643508423673498, 1.431242833679223]",-53.73707580566406,1.0,4145.515515303295,-54.118903193364986,0.0,1
99,"[0.2589351675039948, 0.37440426122847836, 0.4493700221843081, 0.5928292560660468, 0.9805186398602482, 0.20942917933874872, 0.16238519618917013, 0.14533662442438278, 0.7747330486829124, 0.38245569953067815]","[1.4634833536423075, 1.0332796660325325]",-30.19477653503418,0.173,3575.324251738566,123.8681136797533,1.0,0
100,"[0.08362765145734896, 0.9320824085782379, 0.12499955865727308, 0.14566874185476875, 0.7854702016115908, 0.4274957306356039, 0.019747218780060194, 0.6556176709259106, 0.28991160967730545, 0.47233225860496875]","[1.4061025075631228, 1.2572481835925644]",-37.43562316894531,0.924,4207.368369408423,0.46012205869485,1.0,0
101,"[0.5220921065907778, 0.2838666531282209, 0.4171774343880905, 0.09429284993237, 0.9108220921659664, 0.43070700374480275, 0.7464710369587361, 0.4936328895165445, 0.11221292406831795, 0.1268760779065603]","[1.2550612931635001, 1.3595236401435429]",-50.59048843383789,0.843,4249.599141166273,48.10421909205806,0.0,0
102,"[0.07482644255422188, 0.7386090986608144, 0.20683401818670427, 0.8682356725931774, 0.9065322424574986, 0.6893133058623288, 0.3942866712901717, 0.025647897127963226, 0.7611131728418318, 0.562817570968351]","[1.0411456247047635, 1.2853685934513344]",-49.68520736694336,1.0,3859.3350473295864,-84.59635088451546,1.0,0
103,"[0.11013211899741604, 0.9159237744769517, 0.021506885862409897, 0.739900702350839, 0.18877327450221196, 0.9338325089891943, 0.9761006353570684, 0.5584557017778705, 0.9868402765278871, 0.5077325573963806]","[1.222873769754097, 1.3927170007299507]",-17.90972137451172,1.0,3143.8233440092636,-39.31059755849259,0.0,1
104,"[0.17893481367543618, 0.6399131657151546, 0.4672684011434851, 0.37050052710804804, 0.3549173343096512, 0.790518245853265, 0.9051438366771739, 0.17735319182304865, 0.7337307667704228, 0.29830276735556926]","[1.4834811000811952, 1.459925080268639]",-34.650421142578125,0.374,3549.2333109915194,-23.131367671688906,0.0,1
105,"[0.121985944759602, 0.46581253099537934, 0.8699086815706767, 0.37055138536142934, 0.2571708995093398, 0.9734737781946152, 0.9363122242578448, 0.07389597584523522, 0.6752457771993821, 0.16782365513224518]","[1.084282318713914, 1.1417762280355808]",-39.72129821777344,0.659,4025.406995668178,-211.16792925170307,0.0,1
106,"[0.7742121576308749, 0.9584644009640338, 0.8883954263166767, 0.6227435718968065, 0.3115518359076177, 0.936232042614517, 0.023632428671776062, 0.29770945642086144, 0.2816134931005958, 0.6718259817227047]","[1.2407029378437633, 1.0464442743787237]",-27.54265022277832,0.102,3433.8879542878494,-191.56062844782423,0.0,1
107,"[0.5529869643862163, 0.8935655756056435, 0.5913431096997387, 0.20519175459494854, 0.8647679793230478, 0.5694728969947693, 0.4931634905823241, 0.36880428868132864, 0.8886337276793905, 0.6788297965535495]","[1.3029710326599797, 1.2176173537033075]",-12.032859802246094,0.286,3142.515060858102,-61.14077728099153,1.0,0
108,"[0.27891031210436157, 0.3953518057604567, 0.590699265410636, 0.6710113104026503, 0.1949619252207303, 0.889910460986327, 0.32508812283388366, 0.5479818962070773, 0.4443342590084983, 0.8807704902566718]","[1.1283841604461406, 1.4809153448220211]",-32.395694732666016,0.316,3349.177343812675,111.26060224852372,0.0,0
109,"[0.895368602951573, 0.7273167932704021, 0.2225521522559719, 0.09521030422128629, 0.8300500927637108, 0.559772305696772, 0.489030637564167, 0.5151761716718671, 0.23087836206189072, 0.13356210614198927]","[1.1217055674949754, 1.3468203301253587]",-44.320770263671875,0.831,3647.0509901399228,-51.88744917018266,0.0,1
110,"[0.6232807983512949, 0.7205151839082029, 0.6557960559218892, 0.33815284273601076, 0.8891021203664154, 0.8515406343238596, 0.2877286230984876, 0.032718378196915365, 0.08390938896269085, 0.5547696198165065]","[1.0712135538559338, 1.1405025566303078]",-44.19668960571289,0.083,3053.4787803805934,-186.48668471858963,0.0,1
111,"[0.6442476693303388, 0.2005303566832357, 0.5149392859956807, 0.01645945948648464, 0.8756598515631787, 0.5299875133921663, 0.04618702854343115, 0.9377589260828116, 0.7634814976094976, 0.7373054252872605]","[1.2156617269044259, 1.2957096410174]",-52.748146057128906,1.0,4269.417512599534,-265.82232056111354,1.0,0
112,"[0.5460602299006425, 0.9457191631412682, 0.23326320620013874, 0.5993159922695809, 0.16104904326542724, 0.13476145162112996, 0.4918491027966919, 0.05301475652249296, 0.7599303514251365, 0.06771436062054059]","[1.3167429809153137, 1.4285393449933235]",-43.28064727783203,0.454,3919.3754354196517,129.17610766415606,0.0,0
113,"[0.5196192301447882, 0.9073399856373383, 0.24173319297703252, 0.17155299165296026, 0.9047040725533528, 0.9897361675845034, 0.6340370259449128, 0.3582312185913814, 0.7319695694933379, 0.3142381312178827]","[1.2596080135271779, 1.208285481157515]",-45.02879333496094,0.399,3888.382289579459,-281.01093263496455,1.0,0
114,"[0.5529869643862163, 0.8870121467184444, 0.015272435183649069, 0.2030974028229966, 0.8647679793230478, 0.5694728969947693, 0.6689635576592814, 0.7906147650320354, 0.2948288544780332, 0.6788297965535495]","[1.4846908842182873, 1.252301112817794]",-35.44060134887695,1.0,3608.0984688613976,211.443667086544,3.0,0
115,"[0.5251921188331522, 0.3623447126739757, 0.1575476814456498, 0.6701222675788401, 0.1949619252207303, 0.026852872533909666, 0.16481561132051212, 0.8186524909537913, 0.40486392322212794, 0.8848800971002195]","[1.1294145388379018, 1.4199328871325525]",-42.76785659790039,0.469,4025.563066987253,125.22585990018517,0.0,0
116,"[0.4458606253523736, 0.8474010218637431, 0.47177349476269015, 0.855161877800188, 0.576070969660768, 0.22303588556876974, 0.5174301616932393, 0.515102213192527, 0.8940779162131687, 0.3481281452998591]","[1.1112640615736937, 1.3744289851150302]",-34.927459716796875,0.024,2697.20089574218,-48.93444818070441,0.0,1
117,"[0.5595065418205898, 0.39355661625198135, 0.20340368631202227, 0.484130910594359, 0.07846367570026574, 0.981668271014287, 0.269437656335449, 0.4934303518326475, 0.8380952953924874, 0.13251492264908082]","[1.2985509141606901, 1.0919606247578943]",-43.70824432373047,0.978,3318.7792745625698,-18.257897513230432,0.0,1
118,"[0.7042617132354295, 0.8878716341597521, 0.14628302887266925, 0.6522492699213271, 0.6770994889090756, 0.8738349250071062, 0.9726169529637065, 0.6969597659691316, 0.9880615297750712, 0.4093610338226653]","[1.219778008023336, 1.167610117245944]",-29.645694732666016,0.515,2946.55779980904,42.817089358081404,0.0,0
119,"[0.7424842116732404, 0.3356970836114517, 0.9918934701167494, 0.1430264981738003, 0.18956699187220505, 0.36066312672884354, 0.1976038423874151, 0.6355968888466992, 0.4590016363424163, 0.050458948610459076]","[1.0915077074160475, 1.422846171861658]",-44.23409652709961,0.532,3558.452914463217,-93.62649785965698,0.0,1
120,"[0.006155669335288327, 0.9645591301053931, 0.6124536179922234, 0.8026586252465906, 0.2906059077682427, 0.24302341572323882, 0.33109368071345846, 0.2931288216547623, 0.9314994667781543, 0.8906871190560938]","[1.3037570968903291, 1.037293712110982]",-48.289676666259766,1.0,4350.262355592405,-338.23797885053307,0.0,1
121,"[0.12046907762387415, 0.46581253099537934, 0.20785494157193374, 0.34519410817121, 0.4324824721858389, 0.9578419522589532, 0.19771450457302886, 0.07389597584523522, 0.8533136562599993, 0.16782365513224518]","[1.1731260449949807, 1.1481736089240997]",-46.771671295166016,0.669,3469.2382693329437,177.38402737227239,0.0,0
122,"[0.7312406583584447, 0.5484830646246303, 0.6186637944443003, 0.3721443167968299, 0.42019325992063383, 0.4958341874044688, 0.9376609170890291, 0.5176745786437325, 0.5771775044961992, 0.42020536232545014]","[1.0009011768034095, 1.397015530387752]",-39.75165939331055,0.061,2576.6269678681433,60.87547712083847,0.0,0
123,"[0.17893481367543618, 0.6170214888280774, 0.4672684011434851, 0.8776595193912182, 0.3549173343096512, 0.7970677934184304, 0.9051438366771739, 0.22366344953217893, 0.6496380542383144, 0.29830276735556926]","[1.4842687409397468, 1.459925080268639]",-46.76668167114258,0.374,4153.606508728377,27.19498504344935,1.0,0
124,"[0.16078650452811283, 0.7831343292771509, 0.1496055765932932, 0.7281969713021883, 0.07706848791542142, 0.2862877823409841, 0.41788751672843943, 0.4147784314455343, 0.5970528914879039, 0.46770008428541465]","[1.1432243599952372, 1.2486086048225986]",-21.31563377380371,0.989,2975.469527233312,102.35069396009527,1.0,0
125,"[0.05725705910185852, 0.7805992433172478, 0.38465057531290003, 0.362644334495552, 0.4297612930140656, 0.7979429078588656, 0.4138198863286343, 0.4971238734242013, 0.9987729501752127, 0.2153195271485615]","[1.2719573288573056, 1.4876323379421905]",-45.61872482299805,1.0,4218.2915753000625,-223.6487892756213,0.0,1
126,"[0.7575365645348388, 0.7001168930381426, 0.8323487013077346, 0.794599548324568, 0.5828599453946457, 0.3499641877600487, 0.10742835312995902, 0.16381779297574706, 0.8712075744884107, 0.26650062593238233]","[1.447015334919893, 1.1530431715014249]",-25.1439151763916,0.007,2946.990950828971,12.413511637971055,1.0,0
127,"[0.7424842116732404, 0.3356970836114517, 0.6620583764695784, 0.5333564262211142, 0.355527172858277, 0.32011996751753846, 0.5664491371813656, 0.4014668148444738, 0.4671251622078896, 0.04889190148347433]","[1.0885040842410871, 1.4209477918759625]",-20.160375595092773,0.083,3396.917372542402,61.34788205961135,0.0,0
128,"[0.5193842211443356, 0.32654466381127, 0.49995502241119394, 0.09344593349461805, 0.9047040725533528, 0.9897361675845034, 0.05873521751558297, 0.3582312185913814, 0.6491186137337925, 0.3142381312178827]","[1.2835248791822245, 1.208285481157515]",-56.10460662841797,0.853,4322.020597465248,-324.78855109318476,0.0,1
129,"[0.7163583622334097, 0.7187932050275267, 0.20519454040726937, 0.9405116920371406, 0.5858751979788643, 0.6114897951800075, 0.7392607956370342, 0.07962933757560675, 0.84102921597299, 0.32151551530824796]","[1.402173176653508, 1.281133159880521]",-32.49571228027344,0.286,2964.2829754540335,39.01180006789647,2.0,0
130,"[0.659569533072841, 0.8811861793495235, 0.35506101458853867, 0.3168708598182759, 0.16238921835804743, 0.12699175418957187, 0.6631833646572645, 0.8196545814372104, 0.47300486086298876, 0.5582973969485474]","[1.4816823775565395, 1.3494575858262443]",-42.76969528198242,0.446,4081.5676687671235,-42.103021799531405,1.0,0
131,"[0.006155669335288327, 0.44480377661189896, 0.041572127901112976, 0.8005637948308475, 0.2906059077682427, 0.23204551611998447, 0.3254882687682148, 0.05919464671039454, 0.2726159268651729, 0.8806350809002281]","[1.1809645802211317, 1.037293712110982]",-42.25018310546875,1.0,4024.6841159983005,-42.06691397035428,0.0,1
132,"[0.003130041029332453, 0.9191304909520741, 0.38121420079120566, 0.1775164934316158, 0.4275645425413398, 0.4790859554299065, 0.6373601174260564, 0.8208788925866465, 0.8042807672364585, 0.3390777119750263]","[1.2885301334569412, 1.4269270423751192]",-44.17384719848633,1.0,4100.578259679665,-88.61797755368889,0.0,1
133,"[0.44215445593765246, 0.8476887943737882, 0.6023637298660838, 0.855161877800188, 0.5972601161994129, 0.23322553957243136, 0.9430744607835396, 0.5171602062180066, 0.8940779162131687, 0.3557522738346047]","[1.204745700546372, 1.3741262235315839]",-17.606679916381836,0.026,2370.452645422261,169.39553371953764,0.0,0
134,"[0.7715370379067442, 0.3710639117372489, 0.07837290492218618, 0.21213914882577256, 0.7148607665992365, 0.15620786389091545, 0.19783577869408306, 0.5663790613590934, 0.26268325844768114, 0.41628477156613086]","[1.0110337017664301, 1.2584188555637925]",-27.694143295288086,0.978,3441.6401795523702,-34.073449456849175,2.0,0
135,"[0.7712761015915952, 0.9177271090223604, 0.9936568534146455, 0.4849152370071329, 0.7913951326220361, 0.010428284621168515, 0.6183158771202633, 0.4263764967631246, 0.12388746366962661, 0.23483907948984994]","[1.495996548970749, 1.081114278760283]",-19.920618057250977,0.013,2931.5767423000866,-92.01711722022225,1.0,0
136,"[0.5458252209001899, 0.33629562725902373, 0.49148503600047017, 0.5920912909813975, 0.8142430618716505, 0.13476145162112996, 0.042098576971814405, 0.40283347552957394, 0.7641313497920283, 0.06771436062054059]","[1.2849839873456381, 1.444415736440837]",-22.187416076660156,0.083,3542.2335555262416,-129.837695209252,0.0,1
137,"[0.659569533072841, 0.8811861793495235, 0.35506101458853867, 0.31867896643874516, 0.313666741563808, 0.11784964452439528, 0.481777885634874, 0.39784360095237137, 0.4734417192746747, 0.5582973969485474]","[1.1756441817932513, 1.3494575858262443]",-18.317501068115234,0.1,3208.214729832652,112.17284332699737,0.0,0
138,"[0.0183342782650337, 0.05905631897829, 0.4145687841110527, 0.7092582651891202, 0.6530753393146816, 0.8845508741343013, 0.32343770947657696, 0.6259798352523029, 0.8304121829144286, 0.5889658881432593]","[1.0643508423673498, 1.431242833679223]",-48.205482482910156,1.0,3545.1889590242304,-150.26526645063177,1.0,0
139,"[0.5745809671922149, 0.8433574058134077, 0.7697291933269581, 0.09171535480487203, 0.762139086122917, 0.541465667810765, 0.17420318339834268, 0.3472319066088441, 0.5091940832753937, 0.8664554527927655]","[1.4470887943657658, 1.0510510816281533]",-50.206539154052734,0.865,3386.528817527534,-61.40134692811097,0.0,1
140,"[0.2343782050891177, 0.43276273961995204, 0.874531649597325, 0.3193418039018624, 0.693026360492842, 0.3138203272623701, 0.01377571042113128, 0.7040066820022199, 0.22789197890735768, 0.4931103229848808]","[1.290014226510278, 1.2680338629554813]",-31.27118682861328,0.221,3000.242509567673,50.60071357699678,2.0,0
141,"[0.15097842378473902, 0.9175504976217278, 0.6110665535613758, 0.7378174907502026, 0.3547334554703645, 0.9291517002713484, 0.3439416749706444, 0.5502906415217683, 0.6233965834529823, 0.505794352818757]","[1.050936420214362, 1.401630742683632]",-40.24871063232422,0.495,3412.3886162174645,8.131577937903273,1.0,0
142,"[0.8351417342075574, 0.4294583238845866, 0.0025147167021138395, 0.5349467016402574, 0.8918217642332203, 0.3190029597210365, 0.6051362217865044, 0.41335923861799173, 0.030188469259489592, 0.5254697248274498]","[1.2368025940330687, 1.0232462815046917]",-44.770790100097656,1.0,3622.504972613191,-104.83887617827628,0.0,1
143,"[0.7742121576308749, 0.4437671309038748, 0.8891981048373597, 0.5625676965003151, 0.1602743126680698, 0.9348673890874912, 0.023632428671776062, 0.11762167435717255, 0.2816134931005958, 0.6617738045811509]","[1.2409925212365818, 1.0464442743787237]",-56.61791229248047,0.458,3924.7528396082726,-221.3632345069808,0.0,1
144,"[0.4477019015387208, 0.3651808011323914, 0.21286836088480932, 0.5848068004255226, 0.5703959256981463, 0.2999915037451498, 0.9460661612964619, 0.8746240571921795, 0.7974623155214327, 0.606709676684979]","[1.4051404060573554, 1.4449735806614994]",-22.80316734313965,0.266,3333.5474861036596,-28.389053295083897,0.0,1
145,"[0.895368602951573, 0.7314763939923757, 0.2253916553209179, 0.09521030422128629, 0.8424122866034477, 0.568957441036443, 0.461628737198743, 0.6751461813276248, 0.23087836206189072, 0.12962761468121253]","[1.2089564580628671, 1.3420087443928799]",-41.5316162109375,0.831,3987.323358974685,-74.51075882693777,0.0,1
146,"[0.6358708041446514, 0.7545493669047254, 0.5151536963223518, 0.318684879516824, 0.4483805454001032, 0.3881329388752308, 0.27789921550015906, 0.18002279913427316, 0.5289635917920656, 0.43091206068443144]","[1.3306575043657072, 1.0064202411834033]",-15.64906120300293,0.099,2810.3829997580597,-17.95653101241095,0.0,1
147,"[0.6442476693303388, 0.3191356992676121, 0.17493602727951213, 0.0038132619575448334, 0.8756598515631787, 0.5424458861963711, 0.04618702854343115, 0.9377589260828116, 0.9994364677711847, 0.7373054252872605]","[1.2177776056484457, 1.2957096410174]",-43.19280242919922,1.0,3910.271654132587,-51.16139000844822,1.0,0
148,"[0.5193842211443356, 0.3411164615973121, 0.504371567832768, 0.6043705817217272, 0.9047040725533528, 0.9850770447630971, 0.05873521751558297, 0.3582312185913814, 0.8886040013801535, 0.6517198223229291]","[1.2835248791822245, 1.208285481157515]",-47.64238357543945,0.077,3369.669891538031,37.72214954242344,0.0,0
149,"[0.5315023647330197, 0.05528913496115605, 0.5082913542027283, 0.758432805783325, 0.6790112450880074, 0.028343139334361833, 0.16316519791014217, 0.617824345855178, 0.40765415183042697, 0.5889658881432593]","[1.0697430032153266, 1.431242833679223]",-49.45076370239258,1.0,3727.499181165199,-36.56682341143312,0.0,1
150,"[0.11346117843886487, 0.9356865558408266, 0.7302890913744294, 0.8737629064071845, 0.3559918530714713, 0.9762467026410432, 0.7570292555220361, 0.20813002646696344, 0.5401208121935621, 0.11153341754909052]","[1.3622938991803102, 1.3911355655431845]",-43.44306182861328,0.715,4314.961990358026,-123.95357823372836,0.0,1
151,"[0.11003717572078163, 0.9159237744769517, 0.021506885862409897, 0.7431334345464615, 0.13852788993443413, 0.9492695709830669, 0.9761006353570684, 0.5632554012831164, 0.9282668980969101, 0.5077325573963806]","[1.218405188817909, 1.3927170007299507]",-18.32948112487793,1.0,3088.5331471535487,36.127313401436,0.0,0
152,"[0.5315023647330197, 0.05905631897829, 0.0035804873507070956, 0.7083692223653099, 0.8007950015801977, 0.3114180570217911, 0.5555068350594665, 0.617824345855178, 0.40874460133627627, 0.5268335285998317]","[1.0672568524154684, 1.431242833679223]",-33.0265007019043,1.0,3183.1164786442937,112.94664466830733,0.0,0
153,"[0.5782871366069361, 0.8472292340199105, 0.3797663622545639, 0.35127042010349535, 0.762139086122917, 0.541465667810765, 0.18878064680754914, 0.4981986845105322, 0.49859008071854344, 0.9074442496106407]","[1.284967810577755, 1.4860332639796892]",-34.70512771606445,0.073,3107.614688277006,204.50275836337363,0.0,0
154,"[0.5529025566132811, 0.9172632996428407, 0.23326320620013874, 0.5993159922695809, 0.7702277243295282, 0.13476145162112996, 0.615508274358867, 0.30558525043527895, 0.7660363414662829, 0.29471430201126736]","[1.3034071905171016, 1.4285393449933235]",-46.88609313964844,0.222,3728.298198565256,-197.7335216400951,1.0,0
155,"[0.5421953546565413, 0.2949425482113109, 0.601657549531916, 0.5995969516173458, 0.5972601161994129, 0.2171579174760535, 0.5028525707037969, 0.5125596977501435, 0.8985697162255828, 0.3557522738346047]","[1.1174948099766102, 1.3744289851150302]",-19.09571075439453,0.121,2836.982620904662,3.4482014081545174,0.0,0
156,"[0.5193842211443356, 0.32654466381127, 0.49995502241119394, 0.09344593349461805, 0.8945567867378571, 0.9574201098002978, 0.973552680000937, 0.0762141804655343, 0.6491186137337925, 0.16753832806077415]","[1.2835248791822245, 1.208285481157515]",-50.96080780029297,0.853,4174.583379463866,-70.51875806921026,0.0,1
157,"[0.629242299952818, 0.7545493669047254, 0.5079215426255376, 0.5826850255484372, 0.44661982613153606, 0.30007376338097713, 0.25187694300642466, 0.8895579960430936, 0.5289635917920656, 0.43091206068443144]","[1.3306575043657072, 1.0064202411834033]",-20.489238739013672,0.024,2876.4411945646043,28.241486641049704,0.0,0
158,"[0.6232807983512949, 0.7205151839082029, 0.6557960559218892, 0.17678064519045739, 0.8891021203664154, 0.8515406343238596, 0.2877286230984876, 0.03984941793090657, 0.08390938896269085, 0.3382275923417908]","[1.2875772750794632, 1.1405025566303078]",-49.20549011230469,0.383,3682.91668978582,-41.31004456830442,0.0,1
159,"[0.742099499517865, 0.3356970836114517, 0.20044236563286832, 0.53176063184867, 0.18956699187220505, 0.32011996751753846, 0.5930694179326788, 0.4864689738456135, 0.4590016363424163, 0.12704676023055417]","[1.0915077074160475, 1.4209477918759625]",-34.190162658691406,0.337,3557.1665592762024,-35.01964832144182,0.0,1
160,"[0.895368602951573, 0.7314763939923757, 0.2225521522559719, 0.11917163920626941, 0.8424122866034477, 0.5725078970898593, 0.030140391999849414, 0.5171815371217462, 0.2808438961710015, 0.13356210614198927]","[1.2089564580628671, 1.3420087443928799]",-43.922672271728516,0.675,3907.1956304275823,-0.7754997102146604,2.0,0
161,"[0.5745809671922149, 0.8433574058134077, 0.7697291933269581, 0.09171535480487203, 0.762139086122917, 0.541465667810765, 0.17426429692949635, 0.3472319066088441, 0.4697163889613468, 0.8664554527927655]","[1.4470887943657658, 1.0510510816281533]",-50.206539154052734,0.865,3393.475561051878,-61.30762703734263,0.0,1
162,"[0.7742121576308749, 0.6400251552382555, 0.8891981048373597, 0.5625676965003151, 0.16337498501676723, 0.7913850664666378, 0.023632428671776062, 0.11762167435717255, 0.6486212885572986, 0.6617738045811509]","[1.2409925212365818, 1.0593901320254588]",-50.734840393066406,0.44,3471.094278241315,-173.48524820761156,1.0,0
163,"[0.5740082515077014, 0.6985098496106547, 0.23604289415615592, 0.09171535480487203, 0.7472439816439591, 0.49195863724447564, 0.17420318339834268, 0.35822225104192557, 0.5091940832753937, 0.8664554527927655]","[1.4470887943657658, 1.205463818573191]",-41.34836959838867,0.865,3506.390425933151,-96.09824718203669,2.0,0
164,"[0.6232807983512949, 0.7205151839082029, 0.6557960559218892, 0.33815284273601076, 0.8891021203664154, 0.8515406343238596, 0.274369999081932, 0.032718378196915365, 0.08390938896269085, 0.5547696198165065]","[1.0712135538559338, 1.1405025566303078]",-44.19668960571289,0.083,3050.890617622966,-164.94264103409483,0.0,1
